0,1,2
b-f7RXwcus_-EOsR0q5ctVjw,HAS_MENU,Garlic_Naan
b-dg4EMyM1feTEWfLPSbunrg,HAS_REVIEW,r-LwK60Lj00GBNprAP_LMJ2g
Amazing,MENU_ATTR_FOR,b-8PZGCtgG5MZKvz9i3B9gCA
u-PiSCokd01nxdMkVQRV_R7A,ORDER,Eggplant
Terrific,ASPECT_ATTR_FOR,b-DKqhCd3Vwl3CEo8vUHhLYg
u-0__aXuQg8UpSvtDw6DijcQ,ORDER,Bread
b-DxbdfvNYPCyiLJDDPJK3Tg,HAS_REVIEW,r-CjMM4wPcF7omQS5OJ90j9w
b-sUGlSS0AF2xPYFEjvKJbSA,HAS_ASPECT,Service
u-WrhnuLDFmyu_bB-FLP_gsA,WRITE_REVIEW,r-1cXn3Ru3uEH3jnezfzHL0Q
u-7DjD9A_D66bzJvheaw4xbw,WRITE_REVIEW,r-l2HFVazS1mGzI-tiUHEgYA
u-b8agyia4pk2I9HW4-hFTtA,VISIT,b-kfwpXBsMQLqhUvscWB6b9g
u-j6wLUT0ZXi-x0otelYIFpA,VISIT,b-DKqhCd3Vwl3CEo8vUHhLYg
u-LyhHlpJiZOqQWwftsov7Bg,WRITE_REVIEW,r-wEN-0JdZMDu6p0_4Rdrxdg
u-qgj11QoS-qvrVBcQL7p9JA,VISIT,b-BoiAZQB9AHRvazM055GFOw
b-DKqhCd3Vwl3CEo8vUHhLYg,HAS_MENU,Aloo
u-fQNL5QkjjTSGmxJAC3xQmA,VISIT,b-Eu-M3y8a5bIxIRXlCj9yHA
b-y4z0iQZWN4R2Fk8SiPQU5A,HAS_MENU,Chicken
u-HINrShGfauoae41fS8Y2hQ,RATE,b-Eu-M3y8a5bIxIRXlCj9yHA
u--9b4s874f_CnznTu4JorRg,WRITE_REVIEW,r-2pOKxy1E2r34xBQlQ_9TSw
Tasty,ASPECT_ATTR_FOR,b-DxbdfvNYPCyiLJDDPJK3Tg
u-18r93uUuaOCoMogk8bAe_A,WRITE_REVIEW,r-gu37kt8vVvLE7E4xB3yUwg
b-P4h8kgy_48oE9vCHJc4BCQ,HAS_MENU,Biryani
Excellent,ASPECT_ATTR_FOR,b-SxuD7iY8QO88PNbSdNmNKg
b-gXLiBVCHIqoPEw2CaP3QmQ,HAS_REVIEW,r-ww0pwha7Sr9HrKC9G5C3pg
u-3SD6uRqJ7jwwNn7wekFm3g,WRITE_REVIEW,r-kQd1dP1W5eUljbfbVW9pqg
b-S4qUsi44l5D9BbUCkhwQEA,HAS_CATEGORY,Nightlife
Good,MENU_ATTR_FOR,b-BxkVct02QHybp54ATZgkUQ
u-uOCeUWDvxDt1g_6aX3MMbQ,HAS_FRIEND,u-LOtvSPSXXJ1WyrbPCX5fSg
b-LwXo16VrGPhhOWc_Wj7ifw,HAS_ASPECT,Price
b-V_jIfMz9Z7a5mthleRq0_w,HAS_ASPECT,Price
Food,IS,Excellent
b-k9PfKE7KfztoMpOSx25UpA,HAS_MENU,Butter_Chicken
u-wDrCkEsru6mMJAgrWaibqw,WRITE_REVIEW,r-Imt7yxA-Ryp9VZ8Uu6zOwQ
u-STskVv3kxVerS9OAc36FiQ,VISIT,b-7xA6iSP0Ndn08tpBFQtUKA
u-Tp2MCydrqGOwKj8LbhXCog,RATE,b-0zTLMQOZhiCp9GFtegiFsw
Good,MENU_ATTR_FOR,b-0zTLMQOZhiCp9GFtegiFsw
b-CvOxwAhmwwy3sQRKYVAjGg,HAS_MENU,Butter_Chicken
u-86B_MbIwXck16ioc8c01VQ,VISIT,b-BoiAZQB9AHRvazM055GFOw
Good,MENU_ATTR_FOR,b-Ksk5cLav4OtbUtpRGp5b4g
u-mFpbixN0lU98YHZcg7BIKQ,VISIT,b-sUGlSS0AF2xPYFEjvKJbSA
b-vCx6uieEF0W0mKFK4sT3Yg,HAS_REVIEW,r-rVjp6fpkKGQ5xgiqHvY-uA
Pricey,ASPECT_ATTR_FOR,b-BxkVct02QHybp54ATZgkUQ
u-HeRY_GdwfXE6H7BMqjwI0A,WRITE_REVIEW,r-Q0Q7hcApktvyrJxdDgZ50g
Good,MENU_ATTR_FOR,b-eRZuxjnaMviiVyvhejwTBQ
u--nxh-PAw8TcDR2CwPOIdwA,WRITE_REVIEW,r-o6Zdd8E8uNvVIz6SFkJYQw
u--d2daWmftYumOaYpbD5D8Q,WRITE_REVIEW,r-r_jcniMuxB7GuCKiPO7YzA
b-k9PfKE7KfztoMpOSx25UpA,HAS_ASPECT,Food
b-y4z0iQZWN4R2Fk8SiPQU5A,HAS_REVIEW,r-m8W5XBiqV7h90GcnNPZg2A
Tandoori,IS,Bad
b-AZKhBlrI5vgTBm3j9WwnbA,HAS_MENU,Fish
u-E99WXYrZr0zzXldRx4c0Pg,WRITE_REVIEW,r-BmBTAJDRl9GdzydGFeG78w
Service,IS,Slow
b-gA4bnK91phT5FTzG4ki3Dw,HAS_REVIEW,r-Nxwfqv4rfA-lXQYxdg_b6Q
u-HdT6Ugg2DF8dcDx8h0zTwA,WRITE_REVIEW,r-qb3wJg9sRAIOid2S-yrgbw
b-gsc1j3RZQdScBnULSwaV9A,HAS_REVIEW,r-cMKs2OqT2VmPkKEAGVWhyw
u-L8GB1sEXJrVfR-UsDRjI-g,HAS_FRIEND,u-j6wLUT0ZXi-x0otelYIFpA
Wonderful,ASPECT_ATTR_FOR,b-oVuZtlCFg_zF090Nhtp0Ow
Delivery,IS,Slow
b-vZu3xxlMQSqFngDgdFLfXg,HAS_CATEGORY,Vegetarian
u-lMJh6j4Ve2WsD3jFrOb4mg,RATE,b-qcqDjeirxvdgW5kQVkEwSA
Food,IS,Amazing
Decent,ASPECT_ATTR_FOR,b-W_9ophRRWO924hn1S-y2Hg
u-g-y4Me4bqDz8jwFzX_e17w,WRITE_REVIEW,r-AR74EjVhaqxtmbWCFbny4A
b-De8Z9rLZOmf-icp3gDxCZA,IS,Good
b-LZWXP-D4YPlzsFjVx6b9XA,HAS_ASPECT,Food
b-mOsKIonnlHllP9gfbXdgnQ,HAS_MENU,Chicken_Pieces
u-kic88CxK3ZXwE7gy2yfECA,ORDER,Bread
b-NHDdAZJqS3cf_K6HYxoQ9w,HAS_CATEGORY,Indian
u-oHdCkOf9gHSMhvJd4JbVrA,VISIT,b-ICUCAzUZFiWkYs7iCtNCQg
u-Ul42L3SbNiV0aB1eocj-KQ,WRITE_REVIEW,r-GKFB6p6eCf7U_WadqgcO6w
b-P4h8kgy_48oE9vCHJc4BCQ,HAS_MENU,Butter_Chicken
b-geMa0_CtMOctkUhf_JXK9Q,HAS_REVIEW,r-nsR2QOdkhl_l7Z5VdH-qWg
b-qcqDjeirxvdgW5kQVkEwSA,HAS_REVIEW,r-FttBOZzuXFA4SqGpiujhDg
b-bO_JX-lDo5D5JGZhK5Ly3A,HAS_MENU,Gobi
u-tDSNWC5WKwx52yq6X26kfw,VISIT,b-7xA6iSP0Ndn08tpBFQtUKA
u-1oE6zS6n-w0Z3ETTs-X0vw,WRITE_REVIEW,r-ii860xfO3hWcAP_Sxk0dow
b-DJuQgsoj-qmU0i5iTAa4aA,HAS_REVIEW,r-eFyUKRH1oxl0r3rOQ32IjQ
b-gA4bnK91phT5FTzG4ki3Dw,HAS_ASPECT,Service
u-NpzLHUDwsVnciPdialPolg,ORDER,Cauliflower
Staff,IS,Friendly
b-_X0M7EMx475KZSX9wAsmgg,HAS_REVIEW,r-93fFlaHX5J1It0wIp3xK3Q
b-LwXo16VrGPhhOWc_Wj7ifw,HAS_MENU,Mango_Lassi
b-35KvoWbA3kEsdckaWqG3OA,HAS_ASPECT,Food
u-5XXg3gm8HGq7g7ZNe8X_kw,RATE,b-LwXo16VrGPhhOWc_Wj7ifw
u-gyS1Ef3KamhVeyFhk4nqeQ,RATE,b-mOsKIonnlHllP9gfbXdgnQ
u-fiz9Y2dagXIEq0w8FGOGnQ,RATE,b-f6T2YaTfGoSyQV-l4jzrjw
Warm,ASPECT_ATTR_FOR,b-0Hy2VE9tqTo4QbovMz3xrQ
b-8PZGCtgG5MZKvz9i3B9gCA,HAS_REVIEW,r-WEmGO33invSqVcFomY24QQ
u-GBYGhO7j5-mnK_WoNBjFKA,RATE,b-LwXo16VrGPhhOWc_Wj7ifw
u-ueFQVGi7j45QcXT-HU-dHg,WRITE_REVIEW,r-UvzI1EB9lAdeqVGYmxZ9hg
u-WBsqfXYQm6F2T0eMpCdaEA,RATE,b-Ksk5cLav4OtbUtpRGp5b4g
u-Hn9nTEOEjOyHbS3KtesquQ,VISIT,b-CvOxwAhmwwy3sQRKYVAjGg
u-9aWvlYoTKBYKEqjRYjuZIQ,VISIT,b-vCx6uieEF0W0mKFK4sT3Yg
u-J56C7Dc9E7Q0mpMTJGW6Qw,WRITE_REVIEW,r-Q8TGAx-0Lga-MPMTrgGu1g
b-Eu-M3y8a5bIxIRXlCj9yHA,HAS_MENU,Salad
u-l5_g5z9eOeXEMhA2x2lIog,VISIT,b-0cf-w9PK5gLkBkitL3bdqw
u-9Ps53-JoheeX9pFbRpahRg,VISIT,b-dg4EMyM1feTEWfLPSbunrg
u-r3-LjnU8ABaDcbc7pHbj0w,VISIT,b-y4z0iQZWN4R2Fk8SiPQU5A
Service,IS,Slow
b-UAXz2KC1aXpxzV-MLdXbmQ,HAS_ASPECT,Food
b-Eu-M3y8a5bIxIRXlCj9yHA,HAS_ASPECT,Food
u-ADcMmX-I55wHZSW_40Jxxg,VISIT,b-jb0-JZMt-6Khsh-VwsDtLQ
Attentive,ASPECT_ATTR_FOR,b-xSuR0FK8cHzBLXowCV3Pyw
b-sUGlSS0AF2xPYFEjvKJbSA,HAS_REVIEW,r-zTPuj680mDAKDOuGZZOPgQ
b-NHDdAZJqS3cf_K6HYxoQ9w,HAS_ASPECT,Service
b-35KvoWbA3kEsdckaWqG3OA,HAS_ASPECT,Staff
Samosa,IS,Stale
b-Ksk5cLav4OtbUtpRGp5b4g,HAS_REVIEW,r-e5dBL0w2aSzEPJsdiKEXgg
u-gRbkblNQoomLS7NjNwjcrQ,VISIT,b-YywWkWX235ZurTWSLqNPog
u-EjjUyf1HSdUNQF2-wuhQOw,VISIT,b-5VOqWjRXUPc7b1A_NSI9mQ
u-whi_8onFyy-kR8-3qubApQ,VISIT,b-P4h8kgy_48oE9vCHJc4BCQ
u-CBuI6Qc9YBNBqcP96wXs9g,WRITE_REVIEW,r-Z_B3QVUhW9jUtMMOENwOlg
Worth,MENU_ATTR_FOR,b-UaMq3DUhtkoZ5WCEQm2T9g
b-DxbdfvNYPCyiLJDDPJK3Tg,HAS_REVIEW,r-kASsMufhb8J3OCoo_32oqw
b-LwXo16VrGPhhOWc_Wj7ifw,HAS_ASPECT,Food
b-kG0N5urz2lkPEBDPjqFR3w,HAS_ASPECT,Food
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_MENU,Paneer_Pakora
Tasty,MENU_ATTR_FOR,b-vCx6uieEF0W0mKFK4sT3Yg
b-k9PfKE7KfztoMpOSx25UpA,HAS_ASPECT,Menu
u-COX5-jGgBP5J_lUHlm5Mtg,VISIT,b-Pzs43Fkub-6A9hA1zqpF_w
u-7jw2VAbnGkr0GF6evuvViQ,WRITE_REVIEW,r-3blqTcpLUJ1Uj3pT8hiPlg
b-UAXz2KC1aXpxzV-MLdXbmQ,HAS_REVIEW,r-8eKMIfEgatm5yrpxlQjbQg
u-3kpoitFg-n7K3DtzSh-Y1A,RATE,b-GC9Re0tKAnecMww3DB638g
b-Q8uwArm4h8bhsqxw84Gd8w,HAS_REVIEW,r-R7GO-gSzN-YVT5r3nD4K7Q
Decor,IS,Nice
Naan,IS,Fantastic
u-dROrat3yrewNsL-GZSTpTA,WRITE_REVIEW,r-4pj132Q0iVvbMwcqksq4Ig
u-tqFHH39dnYG8xDDQrHzpyg,VISIT,b-XvuUYiJYAAiNC4AmdbBZ8g
Service,IS,Slow
u-Vqx_NN9MCo-L9n_8gvAXUQ,HAS_FRIEND,u-BpNAPKjA2O6rTu5APobHjQ
u-a1MoFM7R0lO8Y3jsWrnODg,RATE,b-gXLiBVCHIqoPEw2CaP3QmQ
b-Eu-M3y8a5bIxIRXlCj9yHA,HAS_MENU,Naan
u-VE3LuhtrkTXyvAa72XpeNA,WRITE_REVIEW,r-zf-npszbj_k9NSsnfFcSng
u-VFcrtQc0wfTABrk7aFKCzw,ORDER,Dinner
u-4lvyTtfuz4a1NuOwH22jMA,VISIT,b-8PZGCtgG5MZKvz9i3B9gCA
b-mOsKIonnlHllP9gfbXdgnQ,HAS_ASPECT,Food
u-CA1N8B5ZkSiUJeOXYcWImg,VISIT,b-vCx6uieEF0W0mKFK4sT3Yg
u-71tacONUReSQ1tv2Edz4OQ,ORDER,Shami_Kebab
u-yPJCuW82d8B5qA2yEPwfcQ,RATE,b-kG0N5urz2lkPEBDPjqFR3w
b-qhKNZTtTT6GLnPzQny-v9Q,HAS_MENU,Mango_Lassi
b-bO_JX-lDo5D5JGZhK5Ly3A,HAS_MENU,Masala_Tea
u-uMgv22ZSDrsdloPmfNowTQ,VISIT,b-tIXpNWE6R1yadAThbSefHw
b-ICUCAzUZFiWkYs7iCtNCQg,HAS_MENU,Seafood
u-GwwjFZLaFTi6EcLIxVywQg,VISIT,b-gw0ZS5b5RP3Lzr1BoCbALg
u-Zk3M1A5mygVU3gupXrOcVg,RATE,b-0zTLMQOZhiCp9GFtegiFsw
u-yBETnEBz6gPN84S0PMxPzw,VISIT,b-GC9Re0tKAnecMww3DB638g
b-j4ytRzcmtU4cLMBrhY7jMA,HAS_REVIEW,r-tFNxJy0s7gwaLGjz9mOfSA
Service,IS,Friendly
b-LwXo16VrGPhhOWc_Wj7ifw,HAS_MENU,Chicken_Tikka
b-35KvoWbA3kEsdckaWqG3OA,HAS_MENU,Goat
u-vHx9FtdWDTOcSLsj6_6WCw,WRITE_REVIEW,r-L_2-rFYJD9W-eWR_rC4Xlg
b-ICUCAzUZFiWkYs7iCtNCQg,HAS_REVIEW,r-95pJrsFK5Z9J3YRmJFkqug
b-_PKXarw3GjlbwbXhjdpUMA,HAS_MENU,Chow_Mein
u-pSQWuAphL0lvFB81HISEfg,RATE,b-xA6L2w_TlbxHubb1xeBE8w
u-Ex_dhn0qRooXeUiVAYihcQ,RATE,b-8PZGCtgG5MZKvz9i3B9gCA
u-ETaklAfYfOys6QOz_rJ5Yg,WRITE_REVIEW,r-3CtCn-BefTjmaYpRTPSnLg
u-COX5-jGgBP5J_lUHlm5Mtg,RATE,b-Pzs43Fkub-6A9hA1zqpF_w
b-p-J9iJgeHmPGk2jFAM0WnA,HAS_REVIEW,r-Lzg9NZVXlDalVa7_HbaCGA
b-P4h8kgy_48oE9vCHJc4BCQ,HAS_MENU,Chicken_Biryani
Service,IS,Slow
b-W_9ophRRWO924hn1S-y2Hg,LOCATED_IN,Madison-United_States
b-XNL6PRXaQxyDO2yeBdy11w,HAS_ASPECT,Food
u-dhiHHGef4l7-L_F7yoaxDQ,WRITE_REVIEW,r-SF3BuU_1d3E1e00__nI8cA
u-bNVWxkusRF2SXlBtE37OIA,VISIT,b-j9YFHVQqxM_qKHIc4nck-A
Decent,ASPECT_ATTR_FOR,b-y4z0iQZWN4R2Fk8SiPQU5A
u-8FbnfMDyB_nGXIzU0-Y2xA,RATE,b-35KvoWbA3kEsdckaWqG3OA
u-k19pjXVZrXDq6XPgwzVIWg,WRITE_REVIEW,r-tzwdE1qMz-wDQQY3YQCxSA
b-Pzs43Fkub-6A9hA1zqpF_w,HAS_REVIEW,r-2GyqXoImjIn_JYmcUD32uA
Chicken_Korma,IS,Die
u-vGkha82V8Y9fog6iddlTQA,VISIT,b-h-psPOmlY0mCOflb3S3rdQ
u-viDOnsL8pW6A-HEAf_VXXQ,RECOMMEND,b-LZWXP-D4YPlzsFjVx6b9XA
b-8PZGCtgG5MZKvz9i3B9gCA,HAS_ASPECT,Service
u-rYWnTtL6Y5I_FQC91n9FcQ,ORDER,Pav_Bhaji
b-W_9ophRRWO924hn1S-y2Hg,HAS_REVIEW,r-VH33PsBGRehONBF3_JbMuw
u-FLLrA7D34jmzX0h2k3i2MQ,WRITE_REVIEW,r--I6_M7eiY-5KvvpvXEV70A
u-aK0z6fERUorAgFgP-0UCGg,VISIT,b-0zTLMQOZhiCp9GFtegiFsw
Good,ASPECT_ATTR_FOR,b-vCx6uieEF0W0mKFK4sT3Yg
b-c4qE3ygdEQUD9dZjganavA,HAS_CATEGORY,Bars
u-uBIEht8ggdjHk6Wztbhn1Q,ORDER,Dinner
u-CLbpPUqP6XpeAfoqScGaJQ,VISIT,b-DJuQgsoj-qmU0i5iTAa4aA
u-wISdr15RJTBtlhilcayCpA,ORDER,Chicken_Tikka_Masala
u-KakQUoJZlE9EMDRlznLxJg,ORDER,Tandoori
b-S4qUsi44l5D9BbUCkhwQEA,LOCATED_IN,Chandler-United_States
u-1M5mfWuuMzUCYg4tTF1lyQ,VISIT,b-LwXo16VrGPhhOWc_Wj7ifw
b-CB99Ifh4OnBTnuNdRjj_fQ,HAS_REVIEW,r-FmjOTk8bvmBwRKEGtOWtXQ
b-MMOEaEcq-bsg_RYWHSC4_g,HAS_REVIEW,r-R3pmk_gETBxbfbfJTqu0RA
u-HdUpeg9oYzvzHIgeJuM2uQ,ORDER,Tikka
u-pOwfDXnF1rRfUCZD5axsWw,WRITE_REVIEW,r-6LxL6wt26XwTtW4KFnJ0Dw
u-Mh4jTzW54-gQ-ZFNlN5-rg,RATE,b-oVuZtlCFg_zF090Nhtp0Ow
b-LwXo16VrGPhhOWc_Wj7ifw,HAS_ASPECT,Food
u-scES1M2mUffQYy7wMuQeWQ,VISIT,b-DKqhCd3Vwl3CEo8vUHhLYg
u-Ev5Ggic5S85xKgD4rglyWw,ORDER,Biryani
u-LF8CqQMpHcKyJffiNtKhcg,ORDER,Paneer_Wrap
b-f7RXwcus_-EOsR0q5ctVjw,HAS_REVIEW,r-IX0ZjvfLl5514xsAe8EwNA
b-CvOxwAhmwwy3sQRKYVAjGg,HAS_REVIEW,r-INlPH1bd4izkk0Xk0rNacA
u-LSTGz5zhkiOT22zPUrBz4Q,VISIT,b-hubbaEcYPYEZu5Ziz6i0lw
b-vZu3xxlMQSqFngDgdFLfXg,HAS_MENU,Samosa
u-RIbetEfjGK5ScINQlIsrbw,WRITE_REVIEW,r-FHdQ7NqdrB1MCKjQI6p-kg
b-MgsOZpYSntKSCzNROiWgYQ,HAS_CATEGORY,Middle_Eastern
u-ZylX_y6I3qyp0d1y1sWIOg,WRITE_REVIEW,r-7gJWEjoqLmFffFCOOLLTbA
b-5eDg_Y2N6aU_k7tIxoFXTg,HAS_REVIEW,r-WEW1vAIPCO3up371kI7m-g
b-bO_JX-lDo5D5JGZhK5Ly3A,HAS_ASPECT,Food
Great,MENU_ATTR_FOR,b-Dd1w7xR7Xs3bthwusgy33Q
b-DxbdfvNYPCyiLJDDPJK3Tg,HAS_MENU,Rice
u-dmjjDNiYRTyuCI3-Zmm8Pw,RATE,b-MgsOZpYSntKSCzNROiWgYQ
u-sXTx8bMKxBnEPembJ-9Itw,RATE,b-8grTRpmD9JYRPWayoLxg0w
b-DxbdfvNYPCyiLJDDPJK3Tg,HAS_REVIEW,r-nWULDQaeQQYo6meLdQHjDg
Chick_Tikka_Masala,IS,Decent
Service,IS,Good
Decent,MENU_ATTR_FOR,b-gXLiBVCHIqoPEw2CaP3QmQ
u-HEK5DElxXE8D9GC8d68eJA,WRITE_REVIEW,r-EG0f6Rtk10VNE2Mp8fdVCA
u-2iJA4fSMlMzoTqx-DLRS6Q,VISIT,b-vCx6uieEF0W0mKFK4sT3Yg
Zucchini_Pakora,IS,Cold
Food,IS,Good
u-1KJ_2hP6dDiCCOSUrx6i8Q,RATE,b-P4h8kgy_48oE9vCHJc4BCQ
b-gA4bnK91phT5FTzG4ki3Dw,HAS_ASPECT,Service
u-EnIJz6JaLgPE4JA8eyZjbA,RATE,b-De8Z9rLZOmf-icp3gDxCZA
b-MMOEaEcq-bsg_RYWHSC4_g,HAS_MENU,Naan
b-DeI4KqEeWy0cTdh7Wy5_RA,HAS_REVIEW,r-FEfubmVb_RXD_ZZnTuPmsg
u-khRG2oMmAOXA7C1U7P1j4w,RATE,b-f7RXwcus_-EOsR0q5ctVjw
Sambhar,IS,Good
Mantra_Masala,HAS,Naan
b-GC9Re0tKAnecMww3DB638g,HAS_REVIEW,r-qSxrSXf-HVtEvPeOYmlKuw
u-wWfUZ3kJ6ZElj9MbBs6hxw,WRITE_REVIEW,r-XHrh-AH6BWKzFmLLtsZ5HA
u-gtuRablOmw5O08QoKbn0fQ,RATE,b-5eDg_Y2N6aU_k7tIxoFXTg
b-CB99Ifh4OnBTnuNdRjj_fQ,HAS_REVIEW,r-4pHJ1dBrv-ipdTv1Ryya_g
u-XVTqV_zHUWC6BOfOsq3nRg,VISIT,b-ZNdV9ytExuxPTXSN8i2xhw
Good,ASPECT_ATTR_FOR,b-TTCZkfxt0GW8YUzdVe0PrA
u-a2SODwNOs5INpZu4Z0E05A,WRITE_REVIEW,r-nevUgE9WslTdmXE_-hB_uQ
Terrible,ASPECT_ATTR_FOR,b-h-psPOmlY0mCOflb3S3rdQ
u-6n54T9Gr-wleIdzdN1QIxw,RATE,b-Eu-M3y8a5bIxIRXlCj9yHA
Staff,IS,Attentive
u-PuXpIJzTBQejeBZh9hwynQ,VISIT,b-5VOqWjRXUPc7b1A_NSI9mQ
u-K5BMSEbMZIpTuMOsPph1dA,VISIT,b-5VOqWjRXUPc7b1A_NSI9mQ
u-F6KOuv0bNYfHQ-xbeO72rQ,RATE,b-0cf-w9PK5gLkBkitL3bdqw
Garlic_Naan,IS,Amazing
u-o2KyDf0t7wffQQsisI90Xg,RATE,b-GC9Re0tKAnecMww3DB638g
u-WRefLj6kTMRVNkNenCP01Q,ORDER,Pakora
b-dg4EMyM1feTEWfLPSbunrg,HAS_MENU,Biryani
b-BxkVct02QHybp54ATZgkUQ,HAS_CATEGORY,Indian
b-0zTLMQOZhiCp9GFtegiFsw,HAS_REVIEW,r-p9c_wP9rbDOJD_GwvrTDiQ
b-CB99Ifh4OnBTnuNdRjj_fQ,HAS_REVIEW,r-ifvonUsfvof3Az25bqmfBw
b-k9PfKE7KfztoMpOSx25UpA,HAS_REVIEW,r-v0sjdtUAel1UZoW4cJgETw
u-i9rbxxfK7z-STaby3rDSlA,RATE,b-DKqhCd3Vwl3CEo8vUHhLYg
Incredible,MENU_ATTR_FOR,b-MMOEaEcq-bsg_RYWHSC4_g
b-De8Z9rLZOmf-icp3gDxCZA,HAS_REVIEW,r-BgEFMLihnHOG3GNHA68miw
Good,MENU_ATTR_FOR,b-COfzp0tze_F8N13zn40zzg
u-fDmP5doogI3DVSMky1ONSw,VISIT,b-k9PfKE7KfztoMpOSx25UpA
b-sUGlSS0AF2xPYFEjvKJbSA,HAS_ASPECT,Ambience
Food,IS,Great
b-XvuUYiJYAAiNC4AmdbBZ8g,HAS_REVIEW,r-oWGBrLf7ZjlLkXaiowWdSg
Great,ASPECT_ATTR_FOR,b-_X0M7EMx475KZSX9wAsmgg
Friendly,ASPECT_ATTR_FOR,b-GC9Re0tKAnecMww3DB638g
b-8PZGCtgG5MZKvz9i3B9gCA,HAS_REVIEW,r-zNjFCXvyfDu31mhwvXG-Og
Sweet,MENU_ATTR_FOR,b-xYpAg60oZVbOtSYgrOKBgQ
u-uPOZ5uwXHWhCsDrfz7HjiQ,VISIT,b-qhKNZTtTT6GLnPzQny-v9Q
u-JSnZgpUfETfH8LcIYBP9Yg,RATE,b-eRZuxjnaMviiVyvhejwTBQ
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_REVIEW,r-peH5Fr9HEseYlAHhxS3Ogg
Sweet,MENU_ATTR_FOR,b-RE4qn28MEiDrM1PbdYVgxA
u-t0e6NZ9ssaSpJQnsD4GDmw,RECOMMEND,b-scM6rLQqoz5dEIgwz_JFsg
u-WDPz2uCBUn_S1uW09E0GYw,VISIT,b-gw0ZS5b5RP3Lzr1BoCbALg
u-_hsruQCw6UTnjlQiuSpScg,RATE,b-oVuZtlCFg_zF090Nhtp0Ow
Perfection,MENU_ATTR_FOR,b-ICUCAzUZFiWkYs7iCtNCQg
u-mJBRmYWEs12js_wp1aOSHg,RATE,b-qhKNZTtTT6GLnPzQny-v9Q
u-AtErjfpYekcKohqnmdGjlA,ORDER,Chicken_Chettinad
b-Eu-M3y8a5bIxIRXlCj9yHA,HAS_REVIEW,r--nUIAtgcJqHckQKbuE4fzg
Cold,MENU_ATTR_FOR,b-MMOEaEcq-bsg_RYWHSC4_g
b-dg4EMyM1feTEWfLPSbunrg,HAS_REVIEW,r-A4S42B1p0OSDkcRPxclT4w
u-zvXz3SSLD7EtaKYPAzhEPg,RATE,b-gXLiBVCHIqoPEw2CaP3QmQ
u-OIVAJo8QryN-bJOjOvxkVQ,ORDER,Soup
b-35KvoWbA3kEsdckaWqG3OA,HAS_ASPECT,Decor
u-ny-CJ25tLDl8_Oi7j-lbxw,WRITE_REVIEW,r-L2wH8pHlFk7T5MSblw2ppw
b-jb0-JZMt-6Khsh-VwsDtLQ,HAS_REVIEW,r-ojAG0FFNmCuI9QLYn8N-3A
u-TaJ3hRYUW9Z82HF0qc4hFQ,WRITE_REVIEW,r-suDHkXE3dZp-91oPrfJTgg
Service,IS,Horrible
b-8grTRpmD9JYRPWayoLxg0w,HAS_REVIEW,r-8hyklN-PDItOzZJPMud9ig
u-gEyjDBWMV7jUrS6QbCrBrA,WRITE_REVIEW,r-2K0IG6wtBsxRo-s-6m6F_A
b-3wJ4kJsJhayyfJ30HsS04g,HAS_MENU,Naan
Nice,ASPECT_ATTR_FOR,b-7vgWonwfqRt9pxR1c00Ulw
u-rNF33cqDlZL7DBRecDduvA,VISIT,b-P4zWgzYzy03D9LeDTpKuDg
Dal_Tadka,IS,Great
u-yqDixbt-4M-9dL0OYjbN5w,ORDER,Chicken
u-K6VLCkpvkDtrvVL2v9N4Wg,VISIT,b-BoiAZQB9AHRvazM055GFOw
u-BRPK2iFVfDhogu89HMjjsQ,ORDER,Mango_Papdi_Chat
Price,IS,High
u-9s9q2KED--YynLvLdIrPFw,RATE,b-jb0-JZMt-6Khsh-VwsDtLQ
u-m7Wu3LLzq0hHJPB9lS5SUw,ORDER,Lamb_Meatballs
Delicious,ASPECT_ATTR_FOR,b-UAXz2KC1aXpxzV-MLdXbmQ
Service,IS,Great
u-U8fdPp1kx-yd7Zvx9feGxQ,RATE,b-Dd1w7xR7Xs3bthwusgy33Q
u-ZFX3YV3kZErwcyW3QJ2jIA,RATE,b-7xA6iSP0Ndn08tpBFQtUKA
u-pDNAfi0DafmDw9fFYBrw-w,VISIT,b-P4zWgzYzy03D9LeDTpKuDg
u-ia4zPwafRCP53vDbrTpnkg,VISIT,b-YywWkWX235ZurTWSLqNPog
b-DxbdfvNYPCyiLJDDPJK3Tg,HAS_CATEGORY,Indian
b-CvOxwAhmwwy3sQRKYVAjGg,HAS_ASPECT,Food
b-gw0ZS5b5RP3Lzr1BoCbALg,IS,Dead
Staff,IS,Nice
Mantra_Masala,HAS,Chicken_Tikka_Malasa
Flavourful,MENU_ATTR_FOR,b-DxbdfvNYPCyiLJDDPJK3Tg
b-sUGlSS0AF2xPYFEjvKJbSA,HAS_REVIEW,r-gh1B5wqM79Qbs4BVuwzyKA
b-Q8uwArm4h8bhsqxw84Gd8w,HAS_ASPECT,Service
Clean,MENU_ATTR_FOR,b-oVuZtlCFg_zF090Nhtp0Ow
Sweet,MENU_ATTR_FOR,b-MMOEaEcq-bsg_RYWHSC4_g
u-Z09rco1enQXNCd9H0u7kvg,WRITE_REVIEW,r-0La8y4hLF3GBOK39zWSBzw
