Type1,Entity1,Relationship,Type2,Entity2
Node,b-SxuD7iY8QO88PNbSdNmNKg,has_menu,Node,dahi_vada
Node,dahi_vada,was,Node,good
Node,u-mhrMIkK4Ag8RaNiqHf0mFQ,give,Node,roll
Node,u-mhrMIkK4Ag8RaNiqHf0mFQ,walked_in,Node,decor
Node,u-mhrMIkK4Ag8RaNiqHf0mFQ,give_for,Node,sauce
Node,u-mhrMIkK4Ag8RaNiqHf0mFQ,ended_with,Node,madras_coffee
Node,b-SxuD7iY8QO88PNbSdNmNKg,has_menu,Node,masala_dosa
Node,masala_dosa,were,Node,splendid
Node,b-SxuD7iY8QO88PNbSdNmNKg,has_menu,Node,coconut_chutney
Node,coconut_chutney,was,Node,authentic
Node,b-SxuD7iY8QO88PNbSdNmNKg,has_menu,Node,chole_batura
Node,chole_batura,was,Node,awesome
Node,b-SxuD7iY8QO88PNbSdNmNKg,has_menu,Node,bread
Node,bread,was,Node,crisp
Node,food,is,Node,good
Node,service,is,Node,slow
Node,b-SxuD7iY8QO88PNbSdNmNKg,has_menu,Node,coconut_drink
Node,coconut_drink,was,Node,amazing
Node,Service,is,Node,better
Node,b-DJuQgsoj-qmU0i5iTAa4aA,has_menu,Node,Curry_Sauce
Node,service,is,Node,great
Node,food,is,Node,mediocre
Node,service,is,Node,excellent
Node,u-hrThx_nXKfdElLbpF-8V3g,recommend,Node,naan
Node,u-hrThx_nXKfdElLbpF-8V3g,enjoyed,Node,mango_lassi
Node,b-DJuQgsoj-qmU0i5iTAa4aA,need,Node,music
Node,b-DJuQgsoj-qmU0i5iTAa4aA,has_menu,Node,rice
Node,food,is,Node,fantastic
Node,b-DJuQgsoj-qmU0i5iTAa4aA,has_menu,Node,chicken_tiki_masala
Node,chicken_tiki_masala,was,Node,good
Node,b-DJuQgsoj-qmU0i5iTAa4aA,has_menu,Node,mango_lassi
Node,mango_lassi,was,Node,sweet
Node,decor,is,Node,cool
Node,b-DJuQgsoj-qmU0i5iTAa4aA,has_menu,Node,Tandoori_chicken
Node,Tandoori_chicken,was,Node,great
Node,b-DJuQgsoj-qmU0i5iTAa4aA,is,Node,excellent
Node,u-xaUAOzBomj8eDy74hTvQpA,eaten,Node,Indian
Node,u-xaUAOzBomj8eDy74hTvQpA,trying,Node,b-DJuQgsoj-qmU0i5iTAa4aA
Node,u-xaUAOzBomj8eDy74hTvQpA,tried,Node,Lamb_Saag
Node,u-xaUAOzBomj8eDy74hTvQpA,eaten_with,Node,success
Node,u-xaUAOzBomj8eDy74hTvQpA,tried_on,Node,menu
Node,u-xaUAOzBomj8eDy74hTvQpA,given_with,Node,warning
Node,u-xaUAOzBomj8eDy74hTvQpA,remembered_at,Node,b-DJuQgsoj-qmU0i5iTAa4aA
Node,u-xaUAOzBomj8eDy74hTvQpA,has,Node,taste
Node,u-xaUAOzBomj8eDy74hTvQpA,get,Node,sick
Node,u-wISdr15RJTBtlhilcayCpA,ordered,Node,chicken_tikka_masala
Node,u-wISdr15RJTBtlhilcayCpA,ate,Node,sauce
Node,u-wISdr15RJTBtlhilcayCpA,has,Node,vegetable_samosa
Node,u-wISdr15RJTBtlhilcayCpA,has,Node,food
Node,b-DJuQgsoj-qmU0i5iTAa4aA,has_menu,Node,sauce
Node,sauce,was,Node,hot
Node,food,is,Node,delicious
Node,service,is,Node,great
Node,Food,is,Node,good
Node,u-0KWgD0VqYKfivdzFZoQ3BA,eaten_at,Node,b-DJuQgsoj-qmU0i5iTAa4aA
Node,staff,is,Node,helpless
Node,u-asX3yPEg4gCQAsxJ5fFSFg,spoke_to,Node,staff
Node,food,is,Node,cold
Node,decor,is,Node,great
Node,food,is,Node,crap
Node,u-rRdhtqePilOUbSjIJz-h-w,went_on,Node,Christmas day
Node,u--zXaFNM5RS3IBaF4dC-RLg,introduced_to,Node,food
Node,u--zXaFNM5RS3IBaF4dC-RLg,has,Node,favorite
Node,u-e17UscoN3UBDs_e0Nuk1OA,was,Node,happy
Node,u-Ze4LuyVL_N-qPvqJJQSKEg,pick,Node,one
Node,u-HyzhZk5d002IsA3V9VfV9g,told,Node,b-DJuQgsoj-qmU0i5iTAa4aA
Node,u-wjn--3vFmzc-OWDRMFJSAg,ordered,Node,manchurian
Node,guy,told,Node,u-wjn--3vFmzc-OWDRMFJSAg
Node,u-wjn--3vFmzc-OWDRMFJSAg,visit,Node,b-DJuQgsoj-qmU0i5iTAa4aA
Node,b-DJuQgsoj-qmU0i5iTAa4aA,has_menu,Node,veg_manchurian
Node,veg_manchurian,was,Node,bad
Node,u-W7ZFD8xThjOX7_O0FDH5kA,got,Node,chicken
Node,u-W7ZFD8xThjOX7_O0FDH5kA,ordered,Node,rice
Node,u-W7ZFD8xThjOX7_O0FDH5kA,tried,Node,Kingfish_beer
Node,b-DJuQgsoj-qmU0i5iTAa4aA,has_menu,Node,donut_balls
Node,donut_balls,served,Node,warm
Node,donut_balls,served,Node,warm
Node,b-DJuQgsoj-qmU0i5iTAa4aA,is,Node,good
Node,b-DJuQgsoj-qmU0i5iTAa4aA,has_menu,Node,chicken
Node,chicken,was,Node,amazing
Node,b-DJuQgsoj-qmU0i5iTAa4aA,has_menu,Node,rice
Node,rice,was,Node,delicious
Node,u-jN2JEPuQxLJSNYBqqRRduA,ordered,Node,naan
Node,u-jN2JEPuQxLJSNYBqqRRduA,has,Node,ignorance
Node,b-DJuQgsoj-qmU0i5iTAa4aA,has_menu,Node,garlic_naan
Node,garlic_naan,was,Node,tasty
Node,u-5QfGgW6hWDBLOkBnUPt0lA,has,Node,favorite
Node,Buffet,is,Node,delicious
Node,staff,is,Node,awesome
Node,b-DJuQgsoj-qmU0i5iTAa4aA,has_menu,Node,naan
Node,naan,are,Node,soft
Node,u-omX8yy0m_dZCnv3GJfYiSA,ordered,Node,food
Node,u-omX8yy0m_dZCnv3GJfYiSA,liked,Node,food
Node,bartender,asked,Node,u-omX8yy0m_dZCnv3GJfYiSA
Node,u-omX8yy0m_dZCnv3GJfYiSA,ordered,Node,curry
Node,bartender,brought,Node,u-omX8yy0m_dZCnv3GJfYiSA
Node,u-omX8yy0m_dZCnv3GJfYiSA,talking_to,Node,bartender
Node,u-omX8yy0m_dZCnv3GJfYiSA,has,Node,food
Node,food,is,Node,good
Node,u-omX8yy0m_dZCnv3GJfYiSA,were,Node,afraid
Node,u-72binVGkuOlQ5VAF7fgeYA,confirm,Node,taste
Node,service,is,Node,good
Node,b-DJuQgsoj-qmU0i5iTAa4aA,connected_to,Node,Inchin Bamboo Garden
Node,b-DJuQgsoj-qmU0i5iTAa4aA,is,Node,neat
Node,food,is,Node,good
Node,u-CeSWUZVf0PS3A6yOwSndyA,had,Node,good
Node,u-CeSWUZVf0PS3A6yOwSndyA,moved_from,Node,London
Node,b-DJuQgsoj-qmU0i5iTAa4aA,has_menu,Node,tikka_masala
Node,tikka_masala,is,Node,authentic
Node,tikka_masala,is,Node,tasty
Node,u-IsfzrB80aWj9jYVaG3WrzA,love,Node,fish_curry
Node,u-5sl3z1pV6PwxHo_xsbaUmw,enjoyed_with,Node,Garlic_Naan
Node,u-ERLp1NgptWOcry8awcqXSA,had,Node,dinner
Node,u-ERLp1NgptWOcry8awcqXSA,leave,Node,upset
Node,u-ERLp1NgptWOcry8awcqXSA,figured_since,Node,Muffin m
Node,u-ERLp1NgptWOcry8awcqXSA,moved_to,Node,Cleveland
Node,u-ERLp1NgptWOcry8awcqXSA,walked_into,Node,b-DJuQgsoj-qmU0i5iTAa4aA
Node,u-ERLp1NgptWOcry8awcqXSA,looked_for,Node,second
Node,u-ERLp1NgptWOcry8awcqXSA,was,Node,incorrect
Node,u-ERLp1NgptWOcry8awcqXSA,was,Node,ready
Node,u-ERLp1NgptWOcry8awcqXSA,being,Node,patient
Node,u-rK4I1CJLXCQSZIhigdJcnQ,ordered,Node,Sauced_Chicken_Dish
Node,service,is,Node,good
Node,b-vCx6uieEF0W0mKFK4sT3Yg,has_menu,Node,Chicken_Fish
Node,Chicken_Fish,was,Node,tasty
Node,food,is,Node,good
Node,Service,is,Node,slow
Node,service,is,Node,terrible
Node,Overall Carolina,was,Node,pleased
Node,u-ya8KfOxGRUlP7bOutxedqA,was,Node,pleased
Node,Service,is,Node,slow
Node,food,is,Node,fine
Node,u-4sAhsvqIlZIlmcR_UtdwYw,had_in,Node,Toronto
Node,u-XU4Lv1YHEY9tVTD9c8gttA,were,Node,lucky
Node,service,is,Node,great
Node,food,is,Node,excellent
Node,u-t_fiqKCMYUXa9aahze1qFA,ordered,Node,Chicken_Vindaloo
Node,u-t_fiqKCMYUXa9aahze1qFA,looking_for,Node,food
Node,service,is,Node,attentive
Node,Food,is,Node,good
Node,food,is,Node,excellent
Node,u-qtQOOYU5Ucyr0p3DnnS1LA,enjoy,Node,food
Node,u-qtQOOYU5Ucyr0p3DnnS1LA,has,Node,food
Node,b-vCx6uieEF0W0mKFK4sT3Yg,has_menu,Node,butter_chicken
Node,butter_chicken,was,Node,confused
Node,food,is,Node,delicious
Node,u-xdYAjnWeAHQfcLH7c2l4OQ,ate,Node,salad
Node,b-vCx6uieEF0W0mKFK4sT3Yg,has_menu,Node,tamarind_sauce
Node,tamarind_sauce,was,Node,sweet
Node,u-xcBcIMVWEx1p7V8ACaeHpQ,spent,Node,u-xcBcIMVWEx1p7V8ACaeHpQ
Node,food,is,Node,tasty
Node,food,gone,Node,shrimp
Node,u-iPnYS3RRQ3rkh03Wrcl8Ww,had,Node,chicken
Node,b-vCx6uieEF0W0mKFK4sT3Yg,has_menu,Node,biryani
Node,biryani,are,Node,tasty
Node,u-srAGBSRTAlIBYdxzk7_2BQ,had,Node,Indian
Node,b-vCx6uieEF0W0mKFK4sT3Yg,has_menu,Node,bhaji
Node,bhaji,were,Node,tasty
Node,food,is,Node,decent
Node,service,is,Node,slow
Node,Overall Nick,was,Node,happy
Node,b-vCx6uieEF0W0mKFK4sT3Yg,has_menu,Node,naan
Node,naan,was,Node,delicious
Node,staff,is,Node,friendly
Node,u-syCxRdiP-0XJenWpJ8L02g,explain,Node,disappointment
Node,u-syCxRdiP-0XJenWpJ8L02g,purchased_from,Node,worth
Node,b-vCx6uieEF0W0mKFK4sT3Yg,has_menu,Node,mushroom_makini
Node,mushroom_makini,was,Node,fresh
Node,u-syCxRdiP-0XJenWpJ8L02g,was,Node,disappointed
Node,Food,is,Node,tasty
Node,Service,is,Node,slow
Node,u-sfPcDElKP6MlwhQpqf9Opg,taste,Node,coconut
Node,food,is,Node,food
Node,u-sfPcDElKP6MlwhQpqf9Opg,has,Node,Groupon
Node,b-vCx6uieEF0W0mKFK4sT3Yg,has_menu,Node,chai_tea
Node,chai_tea,was,Node,fragrant
Node,service,is,Node,helpful
Node,service,is,Node,good
Node,u-9aWvlYoTKBYKEqjRYjuZIQ,ordered,Node,chilli_chicken
Node,u-9aWvlYoTKBYKEqjRYjuZIQ,has,Node,fault
Node,u-9aWvlYoTKBYKEqjRYjuZIQ,was,Node,disappointed
Node,u-9aWvlYoTKBYKEqjRYjuZIQ,were,Node,happy
Node,food,is,Node,good
Node,u-L3IOg58UitWzFctBsqq9Qg,has,Node,problems
Node,wifi,is,Node,terrible
Node,b-vCx6uieEF0W0mKFK4sT3Yg,has_menu,Node,Curry_Fries
Node,Curry_Fries,is,Node,cold
Node,service,is,Node,enough
Node,u-gV9Y1fHKqnMRExRErIvFag,speak,Node,complain
Node,u-gV9Y1fHKqnMRExRErIvFag,making,Node,mistake
Node,food,tasted_like,Node,lamb
Node,u-gV9Y1fHKqnMRExRErIvFag,has,Node,food
Node,staff,is,Node,friendly
Node,u-FwKfsey3SqpsxLz3_2raFw,make,Node,fuss
Node,u-FwKfsey3SqpsxLz3_2raFw,ordered,Node,naan
Node,u-FwKfsey3SqpsxLz3_2raFw,waiting,Node,FOREVER
Node,u-FwKfsey3SqpsxLz3_2raFw,waiting,Node,FOREVER
Node,music,is,Node,great
Node,service,is,Node,weak
Node,u-FwKfsey3SqpsxLz3_2raFw,are,Node,easy
Node,u-BGzavA_ddMr-jGmhArv7fg,stick_with,Node,tapas
Node,service,is,Node,attentive
Node,u-TUPWls9n9iXFRgHVg2FNMw,has,Node,favorite
Node,service,is,Node,good
Node,u-VFcrtQc0wfTABrk7aFKCzw,arrived_for,Node,dinner
Node,u-VFcrtQc0wfTABrk7aFKCzw,has,Node,paneer
Node,b-vCx6uieEF0W0mKFK4sT3Yg,has_menu,Node,chicken_tikka_masala
Node,chicken_tikka_masala,was,Node,cold
Node,food,is,Node,tasty
Node,u-4zBHyaN_IQYJS23hgp55PA,waiting_for,Node,food
Node,u-4zBHyaN_IQYJS23hgp55PA,has,Node,food
Node,food,is,Node,fantastic
Node,music,is,Node,worthy
Node,Music,is,Node,appropriate
Node,Food,is,Node,good
Node,u-vHx9FtdWDTOcSLsj6_6WCw,has,Node,menu
Node,Food,is,Node,excellent
Node,four,ordered,Node,appetizer
Node,u-3SD6uRqJ7jwwNn7wekFm3g,waited,Node,minutes
Node,u-3SD6uRqJ7jwwNn7wekFm3g,tried,Node,food
Node,b-vCx6uieEF0W0mKFK4sT3Yg,has_menu,Node,seafood
Node,seafood,were,Node,great
Node,food,is,Node,good
Node,b-vCx6uieEF0W0mKFK4sT3Yg,has_menu,Node,pappadums
Node,pappadums,were,Node,weird
Node,service,is,Node,bad
Node,u-RAOZ3SzKlmxY3iDIlBb0dw,classify_as,Node,tapas
Node,u-RAOZ3SzKlmxY3iDIlBb0dw,were,Node,confused
Node,u-mQoPN2K6iiBdPjMXrWLf3g,ordered,Node,beer
Node,food,is,Node,delicious
Node,service,is,Node,good
Node,b-UAXz2KC1aXpxzV-MLdXbmQ,has_menu,Node,lamb_vindaloo
Node,lamb_vindaloo,was,Node,hot
Node,b-UAXz2KC1aXpxzV-MLdXbmQ,kicking,Node,u-9edrQVzXhtfspzBAarabFw
Node,u-9edrQVzXhtfspzBAarabFw,started_with,Node,onion_bhajis
Node,u-9edrQVzXhtfspzBAarabFw,returning_to,Node,b-UAXz2KC1aXpxzV-MLdXbmQ
Node,b-UAXz2KC1aXpxzV-MLdXbmQ,has_menu,Node,Pani_Poori
Node,Pani_Poori,were,Node,fresh
Node,b-UAXz2KC1aXpxzV-MLdXbmQ,has_menu,Node,Baigan_Bhartha
Node,Baigan_Bhartha,was,Node,amazing
Node,b-UAXz2KC1aXpxzV-MLdXbmQ,has_menu,Node,breads
Node,breads,were,Node,fabulous
Node,u-pHMEXcu8OtnlVp7iNRBA6w,went_for,Node,dinner
Node,b-UAXz2KC1aXpxzV-MLdXbmQ,has_menu,Node,dinner
Node,dinner,was,Node,fantastic
Node,u-pHMEXcu8OtnlVp7iNRBA6w,was,Node,delicious
Node,dinner,was,Node,delicious
Node,u-Q5SPegSqiRDlOUx9h9y2Tg,visited,Node,b-UAXz2KC1aXpxzV-MLdXbmQ
Node,u-Q5SPegSqiRDlOUx9h9y2Tg,were,Node,disappointed
Node,food,is,Node,worth
Node,food,is,Node,great
Node,u-LVQ3fG3agkd4Qy90xzzjNA,loved,Node,Delhimartini
Node,u-LVQ3fG3agkd4Qy90xzzjNA,has,Node,Delhimartini
Node,Service,is,Node,attentive
Node,u-AOvL-UrNpwqxf9zBJ4mN_w,had,Node,onion_bhaji
Node,u-AOvL-UrNpwqxf9zBJ4mN_w,ordered,Node,Pashwari_Naan
Node,food,is,Node,good
Node,b-UAXz2KC1aXpxzV-MLdXbmQ,has_menu,Node,Biryani
Node,Biryani,is,Node,good
Node,u-U3Y7xT8KZwQilb__FGHeIQ,enjoyed,Node,dinner
Node,u-U3Y7xT8KZwQilb__FGHeIQ,ordered,Node,Garlic_NAAN
Node,u-U3Y7xT8KZwQilb__FGHeIQ,loved,Node,food
Node,food,is,Node,terrific
Node,price,is,Node,pricey
Node,b-UAXz2KC1aXpxzV-MLdXbmQ,is,Node,clean
Node,u-Zgy8qybNJfjWOI7mBI08Vg,ordered,Node,delivery
Node,b-UAXz2KC1aXpxzV-MLdXbmQ,was,Node,delicious
Node,b-UAXz2KC1aXpxzV-MLdXbmQ,has_menu,Node,crispy
Node,crispy,was,Node,good
Node,u-u3TvANfQIj5OVty9CqEUAQ,has,Node,food
Node,food,is,Node,good
Node,b-UAXz2KC1aXpxzV-MLdXbmQ,has_menu,Node,Fish_Biryani
Node,Fish_Biryani,is,Node,good
Node,Staff,is,Node,friendly
Node,u-U5YQX_vMl_xQy8EQDqlNQQ,has,Node,criticism
Node,u-AOvL-UrNpwqxf9zBJ4mN_w,come_from,Node,U.K.
Node,u-AOvL-UrNpwqxf9zBJ4mN_w,had_in,Node,Canada
Node,Balti,was,Node,awesome
Node,b-UAXz2KC1aXpxzV-MLdXbmQ,has_menu,Node,Dum_Parda_Biryani
Node,Dum_Parda_Biryani,is,Node,good
Node,u-xSnb-_dtSIe9Y75zAD8ceQ,love,Node,b-UAXz2KC1aXpxzV-MLdXbmQ
Node,b-UAXz2KC1aXpxzV-MLdXbmQ,has_menu,Node,Lamb_Vindaloo
Node,Lamb_Vindaloo,was,Node,perfect
Node,u-pHMEXcu8OtnlVp7iNRBA6w,ordered,Node,Butter_Chicken
Node,u-pHMEXcu8OtnlVp7iNRBA6w,appreciate,Node,service
Node,u-pHMEXcu8OtnlVp7iNRBA6w,was,Node,satisfied
Node,b-UAXz2KC1aXpxzV-MLdXbmQ,has_menu,Node,naan
Node,naan,was,Node,delicious
Node,u-eoRTFJxRb0RqeGxT0V5udA,order_from,Node,b-UAXz2KC1aXpxzV-MLdXbmQ
Node,food,is,Node,worth
Node,u-dfpEUvLCOWnyPW0Qfvn5pQ,tested,Node,DB Xacuti
Node,b-UAXz2KC1aXpxzV-MLdXbmQ,has_menu,Node,dum_biryani
Node,dum_biryani,was,Node,perfect
Node,u-pIly-tywbcso8SXU8F65QA,think,Node,km
Node,u-pmeGrUv6S22pf38FTRYCzg,recommend,Node,b-UAXz2KC1aXpxzV-MLdXbmQ
Node,u-pmeGrUv6S22pf38FTRYCzg,has,Node,complaint
Node,u-pmeGrUv6S22pf38FTRYCzg,was,Node,pleased
Node,service,is,Node,slow
Node,u-InNzVNktf3jI7zUyE05FNQ,look_at,Node,price
Node,food,is,Node,fantastic
Node,food,is,Node,decent
Node,One,ordered,Node,butter_chicken
Node,b-UAXz2KC1aXpxzV-MLdXbmQ,has,Node,food
Node,food,is,Node,delicious
Node,food,is,Node,good
Node,b-UAXz2KC1aXpxzV-MLdXbmQ,has_menu,Node,butter_chicken
Node,butter_chicken,was,Node,good
Node,butter_chicken,was,Node,good
Node,u-5LET80DhRgpLkNyGeLLnLg,was,Node,disappointed
Node,u-bOWWcOrnPRfffXOAOEUPLA,has,Node,years
Node,food,is,Node,food
Node,food,is,Node,superb
Node,u-LWor1gTFv2VbzjxVZehzLQ,has,Node,favorite
Node,Food,is,Node,delicious
Node,b-Pzs43Fkub-6A9hA1zqpF_w,has_menu,Node,TEA
Node,TEA,is,Node,exquisite
Node,customer_service,is,Node,good
Node,Angelo,is,Node,friendly
Node,u-0qEVktiRfmZAQY0d28KAyQ,found,Node,b-Pzs43Fkub-6A9hA1zqpF_w
Node,b-Pzs43Fkub-6A9hA1zqpF_w,has,Node,food
Node,b-Pzs43Fkub-6A9hA1zqpF_w,has_menu,Node,dosa
Node,dosa,was,Node,delicious
Node,b-Pzs43Fkub-6A9hA1zqpF_w,is,Node,authentic
Node,u-7O1_x_3IlgjpY9BkiZ16xQ,craved,Node,food
Node,b-Pzs43Fkub-6A9hA1zqpF_w,has_menu,Node,tikka_masala
Node,tikka_masala,mild,Node,fish
Node,b-Pzs43Fkub-6A9hA1zqpF_w,has_menu,Node,Chicken_Tikka_Masala
Node,Chicken_Tikka_Masala,was,Node,tough
Node,Service,is,Node,impeccable
Node,Service,is,Node,fantastic
Node,Service,is,Node,prompt
Node,u-wjxbu8UBQmr-CGSgOPYGIQ,has,Node,curry
Node,u--s0-KSlNY6S3oIUNMUYw8g,ordered,Node,vegetable_curry
Node,u--s0-KSlNY6S3oIUNMUYw8g,had_at,Node,b-Pzs43Fkub-6A9hA1zqpF_w
Node,u--s0-KSlNY6S3oIUNMUYw8g,am,Node,sensitive
Node,b-Pzs43Fkub-6A9hA1zqpF_w,has_menu,Node,lamb
Node,lamb,was,Node,tender
Node,b-Pzs43Fkub-6A9hA1zqpF_w,has_menu,Node,Naan
Node,Naan,was,Node,perfect
Node,Service,is,Node,friendly
Node,u-Lcd7pKlCr00Kz6a8zheWew,order,Node,tandoori_chicken
Node,b-Pzs43Fkub-6A9hA1zqpF_w,has_menu,Node,Chicken
Node,Chicken,cooked,Node,perfect
Node,service,is,Node,great
Node,u-aQXwvE9GXXNuc4WM1gPwpQ,say,Node,enough
Node,b-Pzs43Fkub-6A9hA1zqpF_w,are,Node,friendly
Node,food,is,Node,awesome
Node,food,is,Node,greasy
Node,u-GrUCjpll6wTlcEhjuabHTA,love,Node,food
Node,u-GrUCjpll6wTlcEhjuabHTA,eat_at,Node,b-Pzs43Fkub-6A9hA1zqpF_w
Node,u-GrUCjpll6wTlcEhjuabHTA,was,Node,pleased
Node,u-apoKg6ff0kDjmkKTTpPKEA,get,Node,chicken_makhani
Node,b-Pzs43Fkub-6A9hA1zqpF_w,has_menu,Node,tikka_masala
Node,tikka_masala,is,Node,great
Node,b-Pzs43Fkub-6A9hA1zqpF_w,has_menu,Node,naan
Node,naan,are,Node,good
Node,u-G-pUjm-FGYGibs_syjTHWQ,indicated,Node,indecision
Node,u-G-pUjm-FGYGibs_syjTHWQ,closed,Node,menu
Node,u-G-pUjm-FGYGibs_syjTHWQ,has,Node,indecision
Node,u-G-pUjm-FGYGibs_syjTHWQ,has,Node,menu
Node,u-G-pUjm-FGYGibs_syjTHWQ,has,Node,dinner
Node,u-G-pUjm-FGYGibs_syjTHWQ,has,Node,service
Node,u-G-pUjm-FGYGibs_syjTHWQ,was,Node,irritated
Node,food,is,Node,good
Node,u-G-pUjm-FGYGibs_syjTHWQ,was,Node,nice
Node,u-YEh-PiExa0E3p71Nn56umQ,had,Node,food
Node,food,is,Node,great
Node,u-JK33W3CV9nzktfuIunB6Ag,getting,Node,u-JK33W3CV9nzktfuIunB6Ag
Node,u-JK33W3CV9nzktfuIunB6Ag,decided,Node,heck
Node,b-Pzs43Fkub-6A9hA1zqpF_w,has_menu,Node,Paneer
Node,Paneer,was,Node,hard
Node,u-D1U0qNYvQg8bLT75pQJktw,has,Node,complaint
Node,service,is,Node,good
Node,Cashier,was,Node,lazy
Node,u-kUD77QH9F3LHa6lSHVsp8w,called,Node,b-Pzs43Fkub-6A9hA1zqpF_w
Node,u-kUD77QH9F3LHa6lSHVsp8w,has,Node,food
Node,delivery,is,Node,available
Node,staff,is,Node,friendly
Node,b-Pzs43Fkub-6A9hA1zqpF_w,are,Node,great
Node,staff,is,Node,friendly
Node,food,is,Node,amazing
Node,u-9TKDLdubH2iH6BOeeR3UIQ,loved,Node,b-Pzs43Fkub-6A9hA1zqpF_w
Node,b-Pzs43Fkub-6A9hA1zqpF_w,has_menu,Node,gobi
Node,gobi,was,Node,delicious
Node,u-Yz77uNLKFzS9rlQYOgbQSg,went_with,Node,Mixed_Grill
Node,u-COX5-jGgBP5J_lUHlm5Mtg,ordered,Node,Gobi_Manchurian
Node,u-_vZWpKwgP0Gz1MDvri0bqQ,recommend,Node,b-Pzs43Fkub-6A9hA1zqpF_w
Node,b-Pzs43Fkub-6A9hA1zqpF_w,shot_to,Node,top
Node,u--XgkT-ADQUzdjfYL8H3Rwg,ordered,Node,Lamb_Josh
Node,taste,is,Node,terrible
Node,u-AEgYsg7EHi-Z6j8R3vd06w,spotted,Node,chutney
Node,u-AEgYsg7EHi-Z6j8R3vd06w,cried_with,Node,delight
Node,u-AEgYsg7EHi-Z6j8R3vd06w,spotted_with,Node,sambar
Node,u-m4Fe9dW_9Wlt3mDq4FfcmQ,was,Node,disappointed
Node,food,is,Node,hot
Node,food,is,Node,wonderful
Node,staff,is,Node,nice
Node,u-wDwz_819CZDcO1VY7ts5WA,love,Node,breads
Node,u-wDwz_819CZDcO1VY7ts5WA,went_to,Node,one
Node,price,is,Node,bad
Node,b-Pzs43Fkub-6A9hA1zqpF_w,has_menu,Node,Pakora
Node,Pakora,is,Node,great
Node,b-Pzs43Fkub-6A9hA1zqpF_w,is,Node,unreal
Node,Service,is,Node,good
Node,u-BD76vF1woXPXUlVSRmjywQ,like_for,Node,dinner
Node,service,is,Node,fine
Node,u-Vlssq9KlNYZEr1YxL6VFFw,had,Node,Dosa
Node,u-gScmsSCqBeFPp6q9yG5nmw,tell,Node,paneer
Node,u-gScmsSCqBeFPp6q9yG5nmw,tell,Node,u-gScmsSCqBeFPp6q9yG5nmw
Node,u-gScmsSCqBeFPp6q9yG5nmw,tell_from,Node,Gobi
Node,u-gScmsSCqBeFPp6q9yG5nmw,has,Node,paneer
Node,u-gScmsSCqBeFPp6q9yG5nmw,has,Node,Gobi
Node,b-bO_JX-lDo5D5JGZhK5Ly3A,is,Node,free
Node,u-Mk9ekByCVSifYjfPty8kIw,had,Node,gobi_manchurian
Node,u-Mk9ekByCVSifYjfPty8kIw,had,Node,gobi_manchurian
Node,u-Mk9ekByCVSifYjfPty8kIw,has,Node,food
Node,food,is,Node,good
Node,b-bO_JX-lDo5D5JGZhK5Ly3A,has_menu,Node,rasam
Node,rasam,is,Node,good
Node,b-bO_JX-lDo5D5JGZhK5Ly3A,has_menu,Node,uttapam
Node,uttapam,was,Node,good
Node,u-aeO2eQXK9riEOQWJpBu3qQ,ordered,Node,Medu_vada
Node,u-aeO2eQXK9riEOQWJpBu3qQ,ordered,Node,Chili_Bhaji
Node,ambience,is,Node,good
Node,food,is,Node,pathetic
Node,b-bO_JX-lDo5D5JGZhK5Ly3A,has_menu,Node,Medu_vada
Node,Medu_vada,were,Node,fresh
Node,b-bO_JX-lDo5D5JGZhK5Ly3A,has_menu,Node,Chili_Bhaji
Node,Chili_Bhaji,were,Node,hot
Node,staff,is,Node,friendly
Node,u-OYRBjBWy1uOm12N3cokS_Q,ordered,Node,curry_vegetables
Node,u-mIysRk_cJ5K_BMZ-r06TFw,crave,Node,food
Node,u-mIysRk_cJ5K_BMZ-r06TFw,has,Node,liking
Node,b-bO_JX-lDo5D5JGZhK5Ly3A,has_menu,Node,chutneys
Node,chutneys,were,Node,mediocre
Node,u-3ERGd_VUoH9_hsWmGudLYw,ordered,Node,dosa
Node,b-bO_JX-lDo5D5JGZhK5Ly3A,has,Node,recommendation
Node,b-bO_JX-lDo5D5JGZhK5Ly3A,specializes_in,Node,food
Node,u-wDrCkEsru6mMJAgrWaibqw,liked,Node,Masala_Dosa
Node,u-wDrCkEsru6mMJAgrWaibqw,recommend,Node,b-bO_JX-lDo5D5JGZhK5Ly3A
Node,service,is,Node,good
Node,b-bO_JX-lDo5D5JGZhK5Ly3A,has_menu,Node,Dessert
Node,Dessert,was,Node,good
Node,b-bO_JX-lDo5D5JGZhK5Ly3A,has_menu,Node,Vadas
Node,Vadas,were,Node,soft
Node,Buffet,was,Node,excellent
Node,service,is,Node,respectful
Node,b-bO_JX-lDo5D5JGZhK5Ly3A,introduced,Node,Chinese
Node,Govind,is,Node,helpful
Node,u-uv5F82-AVlSr8-BFswTUWQ,was,Node,amazed
Node,Indian,be,Node,better
Node,service,is,Node,slow
Node,u-_DaFdmq0gtXf1spn1qC_1Q,liked,Node,food
Node,u-wDt4m5Ils1bSZjw0xAzTvg,had,Node,difficulty
Node,food,is,Node,good
Node,u-YPUD0e4ZVCxf6mp98h3hWA,took_from,Node,work
Node,b-bO_JX-lDo5D5JGZhK5Ly3A,has,Node,food
Node,b-bO_JX-lDo5D5JGZhK5Ly3A,has,Node,SERVICE
Node,food,is,Node,amazing
Node,food,is,Node,good
Node,service,is,Node,slow
