user_id,menus
u-rDdYOC8J1au2-fmV0cxOTQ,
u-rEVrHXlCNGQNOfWDKxOnTQ,
u-rG3DBzCbrdduHPn6sWAGxA,Naan|vegetable|rice
u-rGOusjvx8gg5SzNk4d3jig,
u-rGd8YUtvhSdMm8-9cMdQ4Q,shrimp|Paneer Pakora|rice
u-rIl-1tvTHYVcvptlVhUJ4w,roti|chat
u-rK4I1CJLXCQSZIhigdJcnQ,Sauced Chicken Dish|chicken dish
u-rLafRDi22mMbZlBTDbZlBA,Roti
u-rNF33cqDlZL7DBRecDduvA,Baigan Bhartha|breads
u-rOxRZoBqU0n9iLj-d2Uozg,
u-rQaSxi5bNINL8jo9AUK05w,goat
u-rR177wis4wxhd2Asqv_EpQ,
u-rRdhtqePilOUbSjIJz-h-w,
u-rSQITvDnm1smzJl-3LJz4Q,Dosa
u-rSWQ_yu3xgVaTCyUdspBkA,pakoda
u-rVe49jbsZ1UbPy4v7_eXOg,
u-rVi5NvoVDH3Lyk0HPFGdRQ,
u-rVsu1V6P7pJom8eJbE9tow,bread|sauce
u-rXRHYJ1A1EkJz4V3j0sFEw,
u-rYJZokgSX-RwOhbOsQrMfA,Sauce|butter naan
u-rYWnTtL6Y5I_FQC91n9FcQ,Samosa Chat|Pav Bhaji
u-rZkMWiHuC4QYzFYwvl3XsQ,
u-rZwAyWdColv0XQu1VAMpPQ,chicken
u-rZwfucC2U81hGAGSceL5ew,
u-r_JrfBgXoQrIKgt53gSQOw,
u-r_UQaRU3kiLD9xnwN40kjw,Masala Dosa
u-rcUun0KBLWNWz05Q1StMAQ,
u-re6Tp9Q8nCKXOjggP8m1JA,
u-reTQJhMnHo5wIohGR6xSOg,dinner
u-renPzRDqMZpMaHiCD_e1_A,
u-rfCJYUTntqjo5Vq_vO3dJQ,Curry
u-rhE4gLtM0gb3XLwSz6HPCw,
u-rjHifu1-nXMoDlFUQryi1w,Chicken Tikka Masala
u-rlqSOqnC4IDP612W2DlYLw,
u-rmi2A8k-Q7JeR9fVAykDlw,
u-rov-lYHzxAlTKcu9pRbN8Q,butter naan|karahi paneer|paneer|chili paneer
u-ru2Sp_BdKZF-rnAQdt2g6w,Palak Paneer|Channa Masala
u-ruAyNjk2GGVsmhq5b4_iUA,kheer
u-rvFEnb38DOHkBNRXLvZFFw,
u-rvRpfdMe-mPEKDHcaxRu2g,
u-rzSpxatBhTjw7vzT1h2yMA,
u-s-QuErK1oRlAzT5qnO6FOQ,nachos
u-s-UnaQMVB418OLJlxSUiUg,
u-s0e4dQpJL6WJKQyL_f4onA,dinner|paneer|garlic naan|chicken madras
u-s0nwBIZHDEPmymCKZ5tMKg,chicken
u-s18BkP3LCErPn_C9iV23dQ,tandoori chicken
u-s1hZZMkaWCql09X-cGUQEQ,Chutney|dosa
u-s2Od8Ty8glS4jHyLNGHgDQ,Soma Grill
u-s3yElvDtuLbBPu2RcIDeqA,Kebab|Naan bread
u-s4qr7ZsGq-5tjqNIuhZdlg,Chettinad curry
u-s8IEQn1yff8TYAkiJ0Y-nQ,Manchurian Beef|chicken pakora|rice
u-s9m1lSJyedtZRJSuQBE5HA,
u-s9ycrZf0oe7_hGP8SvylJA,
u-sAXmGzzv4ovtSL8slU6i4A,
u-sEgDGPj3qKwxE-E1S2MX6g,
u-sJ-NdVJt6LSKUQjqoZeNiA,
u-sMhvlIPGLUlRA7QsWlqBOg,mango mousse|lassi|bread|makhani|tomato curry sauce|Paneer makhani|chai|Lamb korma
u-sO0xhNh8Uc2JOnAHzx961w,
u-sPmyLPv-ikA-aR1U6reTUg,Biryani|Chicken tikka masala|Chicken Kebab
u-sPxUXz7NOn67yKB7pgzcAQ,
u-sQblfI5c5HBfbE8Nmf7Eqg,bread|coconut drink
u-sRxP3BaeGza3d5ytr97ISg,
u-sS8q73_dKZ10ho0VpNHFOw,
u-sUtlFsTvPM3pzoCJ3O93HA,
u-sWKaLjpYG6VABf23CXDhyA,
u-sXTx8bMKxBnEPembJ-9Itw,rice
u-sZo-AQkZgrcBjYKFlfB5nQ,paneer|mango chat
u-s_2Dx3-fbjRox-06Iu6GFQ,aloo chole
u-saXel2vsvMQsA4w7qqVkOw,ice cream|cake
u-scES1M2mUffQYy7wMuQeWQ,Chutney
u-sdGFVeFfcpp0PQsZpxiBOA,tandoori chicken|navaratan korma|creamy sauce|gobi manchurian|naan
u-sdayni4ectpW-aB2dIrnxg,
u-sdkuOt-c6-TR1yYKX69xwg,
u-sevuUDFe6hw9Xy5QcyzQFw,biryani|Kebab
u-sfKwAw0FD8KuWp4Hjv0cxQ,mushrooms|tandoori chicken|Naan
u-sfPcDElKP6MlwhQpqf9Opg,cheese|coconut|chettinad|chai tea|masala sauce
u-sfzUgKqNupckAeDywfdedA,Coconut rice
u-sgh9YX4FZ8fcYxytnAol-w,chicken biryani
u-siCkQhJcmmUzOq6qUTCUhA,
u-siQ5lFjAFCBwXwxio7lFLw,
u-smY2LeiX3w8Nr8VH2I62Lg,
u-sn2p_WGpxu_cKUa8nEolgw,
u-snMnFg2KebIxkhcVHJ8r-w,
u-snldDecrM7DsiBY_vEmGnQ,Paratha|Aloo Gobi|Mango Lassi
u-sqJSiq09a_BsAAi_4LIhkw,
u-sr9iPITF8oQGtwNOYNmyBQ,
u-srAGBSRTAlIBYdxzk7_2BQ,bhaji|papadom
u-srT0GAsXM3d3GKF9WAcefg,crispy
u-sx3pDgr-_DCEWqWUX_0jNg,chicken|tika masala
u-syCxRdiP-0XJenWpJ8L02g,mushroom makini
u-t--OTOeVAlQXlMZ36FR_zw,garlic naan|Gulab Jamun|Paneer Masala|Saag Paneer
u-t-YzhzJ8JV3sFf5gsu2rbg,
u-t0e6NZ9ssaSpJQnsD4GDmw,
u-t1dlKXWFOVosY-bmQ4lqcg,kata gravy|Mutton Biryani
u-t273BTkjv1vsWrOCT3lKLQ,Haleem
u-t2O6rs4fZeY9o6ZY52RyJA,nachos
u-t4ODo7VLGp-ndZXaQWIQLw,Samosa|vegetables|Tandoori Grill
u-t4eXeNeZ_V7uAHwIzH0uwA,mimosas
u-t80DA-ZPT71X-9ja_eyM1w,
u-t8ZCJ9CWX_zKo6fSUTvp2Q,vegetables
u-tB5TYqLSZBSIY2RlEOMkPQ,
u-tDSNWC5WKwx52yq6X26kfw,chicken tikka masala
u-tFx_Yd_XHzJgYXUZd1pfsA,
u-tG24pgYOAyEONNhgmhVO-Q,
u-tGx9-4LpdahotPuNuVfNVQ,rice pudding
u-tHyEF0BrKBM6iiweEHCdmQ,Tandoori Grill
u-tIbL7mV0a0aOSg8ks4asnw,chutney|doubles|Roti|pepper sauce
u-tK8a1JixD86__LrvdsfgDw,chutney
u-tLD-WMe6PHmb81IeP1deWA,
u-tLb-WQFc2fHo5MgF4DwSVw,Soma Grill|naan
u-tM35Wboo2VuVfcjIxOrnOg,paya
u-tM84r9rP7XTjX4SnRzviMA,
u-tMQZywd04ExIffL6IYkN-g,
u-tMQjVohMPlO2AkSHTtwtNA,butter chicken
u-tP9KACkxXbz6XnF7Mks0fQ,
u-tRmW0n2d_Q4c_TXqfUSINA,aloo jalfrezi
u-tSMlrwxjCnljiDnqH8EL1Q,
u-tT4FR1IFaKefW2hwOSRCxQ,
u-tTIXJkDn0SKriN5fSHLQQA,Lamb Vindaloo
u-tWERpFdgD0aveUbV24p85A,curry lamb|basmati rice
u-tWHAokffzPqRE2fPYkT4qQ,
u-tXODlx_LxvLEgPIbLCgDjQ,basmati rice|curry lamb|lamb
u-tXiNQfCEbGYPnEzn7GVMpw,Biryani
u-tZrO3VcysHPBb63e_jnl_w,Pavbhaji|samosa chaat
u-t_fiqKCMYUXa9aahze1qFA,Chicken Vindaloo
u-t_m1a0KzG960Vh5wgHo9YQ,
u-ta34ZcsnzxVdmCnv3ANHNw,Sauce|Tikki masala|Naan
u-taQniOahqOfsJBVuK56baA,
u-tbYeDZU4skvfXgMyraMPWw,Mango Mastani|Garlic naan
u-teZyKxRh4ZmKtb1iYV1m0g,Samosa
u-teiewwZijJciJWKFkOQNzA,
u-tf_tEwkYdV_DjSX4L0MZdA,
u-tfcWQ_mKwgLkWu5pvpmsvg,chicken|naan|chicken jalfrezi
u-tfq08-7X4-Vc3fBskBzr7A,donuts
u-thzz3CVK6feb7ZK_yG4vmA,
u-tjTrsF-CpDnTcclX-3sCTw,butter chicken|Naan
u-tjdccENvDJPHb9gQCDmo6Q,
u-tl5P15-Q1wdGcZYQWEr3_Q,
u-to5-OuYqS4sxP65VwYHIdw,tandoori chicken
u-tqFHH39dnYG8xDDQrHzpyg,Palak paneer|naan
u-tr5sQMcgTNvXN_MsmyThaw,
u-tsIYfjjy4ds3ImlnJ1PHdw,
u-tuDcXNqAks4oFPwPoQrkxg,
u-tw-F1CUvdukzlfxLqgmXWw,naan
u-tysnPUJM6AwYasIA7C4WhA,
u-tzdz5CN4ss0Ipogkp3Eiyw,Chicken Dish|chicken noodles|chicken Manchurian|fish pakora
u-u-NbxbNdh7GZGnwxXUitYg,chowmein|Singapore rice noodles
u-u0ZIoHFTYoGxhxy7H608Jg,
u-u3TvANfQIj5OVty9CqEUAQ,Fish Biryani
u-u3yl03Gu-fW-BLRjn5iQog,
u-u5PyGBu7Cw7fGxwQL2fL5Q,
u-u5aA2ljFrhY8IXERY9-E1Q,
u-u7xpDYTXHxEvdExb2qScfg,paneer
u-u8EdJBls9DqAY0tN8FheAQ,
u-uAa4rCVMiUi5TIACnfWdUg,
u-uAlDRN2F6qWLpDVZGjl1ZA,chicken
u-uBIEht8ggdjHk6Wztbhn1Q,dinner|shrimp|sauce|curry|Pakora|naan
u-uCdmtWpEku3xLa-ScQabKA,doubles
u-uEhWDkb--J_nniqALaX13g,salad|langman noodles|dapanji|Tea
u-uEl2I3aKB7D4ecIRcbAovg,Momos chutney|Papadi chat
u-uH2bJ1_c8Q_cUgKQFZEowg,Naan
u-uJ8vU_PYpcj9V8_wGfGyhg,ice cream|Naan Bread|butter chicken|chicken Pierre
u-uLEbum6dfeFm9jcpW73w1Q,
u-uLMaD0ywxiM_79z2TmURpQ,fish|tandoori chicken
u-uMV4tBbByZXbcNbPyOxD1A,Chutney
u-uMgv22ZSDrsdloPmfNowTQ,
u-uO1w3qNo21c1bVHHFTYW0w,
u-uOCeUWDvxDt1g_6aX3MMbQ,
u-uPBdIJW1GrqBZ851BE_OZA,Soma Grill|dal
u-uPOZ5uwXHWhCsDrfz7HjiQ,
u-uPdxDIVXVxvkugV_pLHEfw,
u-uQ8n0xWLk-heB9D4NmqQgA,ice cream|falooda ice cream
u-uQgocaJxtBkYXnufWk42ig,
u-uRcZURC3ituvPT0en9l3xA,
u-uTu74kG-S_54TpMNtBC04w,
u-uV-Q2ArVcK2BfiQgdQOebA,
u-uYx0D8qGz3dNfnPyehAtuw,
u-ub8FMhBU6hJ0u1jjChlkyg,Chicken seekh wrap
u-ubaFKQ5bG0as6tVfbI-H9g,paneer|kofta
u-ubzSgqrV7dyLEQoHIocHXA,sauce
u-ucN8fPTCBMc6jRroMkHFdQ,
u-ueFQVGi7j45QcXT-HU-dHg,
u-uf95iifC_TQ-DtDs0rtiXg,Pakora
u-ufRKH6kV_n6h5lsmuOr5ig,Roti|goat roti|doubles
u-ugLzELm2bWV_7fvDKjBaZw,
u-uhh58IpM8Ubx4Jcs3kovVw,
u-ujhj0NOLVXTFXXDpCRHq-g,
u-ulM0B0JOkRDNLdZW3-rvFA,
u-ulk3n0JW8tWnQ83C7m8z9A,beef vindaloo|dinner|Pakora|lamb korma|crispy
u-uoLHLVYtFo62e1oBhT8J5w,
u-up-mcezRNykPU1RvfNFt0w,dinner
u-uqIxADC87WyrDqA4F-6j4A,
u-urSKn10Gvgm8FfJM1d-Mlw,
u-ut90oSQ27w9Zm1bhErruzw,
u-uv5F82-AVlSr8-BFswTUWQ,
u-uwwQKAP77Iqg4OpadyO2pw,chicken tikka masala
u-uzghLfJNeFz1l8D1C0lhiQ,chicken
u-v-JBV4NOCQfUFLUa1GXSyA,
u-v-R38AMN2ZZgr_iszlgc_Q,chicken|curry
u-v5cmRSLLg2cDBspggFgX0w,
u-v5yLzRy9Fvf68Wm7cUgncg,chicken
u-v6U2D9uDut8Mt7ZtoUhErA,Chutney|chicken Tikka
u-vB-UngaUdZp4vU6IcRJdYw,
u-vErmnVl-YKhmFFufbPLtvQ,Dosa
u-vGkha82V8Y9fog6iddlTQA,potato|butter masala
u-vHdOQOmSBzxPXl6E9a6UmQ,chat
u-vHx9FtdWDTOcSLsj6_6WCw,
u-vMkEc_L7lMH-8DrVPM72rQ,
u-vMtTRr_QO9ESi7ODh6sEHQ,wrap bread|Butter Chicken|rice
u-vOO0AI4YhKZCKAuj5xY6YQ,
u-vOqZu9KjGgGmxTz5U3vN8Q,
u-vPL7uC-GT0n-yGRa60x6iA,Chutney
u-vPyVWVXfTwuXJxwIzup80Q,
u-vRMlt2TBsH5_efNSJLGD7w,cocktails
u-vSj-FLuJsiyJrKaJhHuSbA,paneer
u-vVHVLgvh2hSsglO4uGSEVg,
u-vW0qGR5hRIe2TbGkkfyIjg,Biryani|Tandoori Grill
u-vWHNVF0NHAv5l9SfTGUtvQ,
u-vYFcgLgrlUc1BoePDXbelQ,
u-vbVV3lLCe2l2foQCdeKNew,
u-vbvGTfxCNPU0Owja1h-_MQ,
u-vbxQPe5pDdT0s_IIYKyXpg,lassi
u-vekZnPvP0s9LT8lEvGXnKw,Chicken Tikka|Shrimp Chettinad|naan|Goat Pepper Fry
u-vfQMFkLHSAQyYcjBQokAtQ,khums matar paneer|rice
u-vg0xfP02tul2MMl6q4Rj0w,salmon|salad
u-vg_3ZeoANSgqRZFBAmRKRg,noodles
u-viDOnsL8pW6A-HEAf_VXXQ,sambar|masala curry|Dosa|Veg Biryani
u-vk2oHVeLHKz_opAj3kx9pg,
u-vlou5a25r_5D5Pk2Yk3NLw,
u-vn4c4h-GOAv9YPoyvGYgqQ,
u-vpHvuj3Q_KsRS_qZGEnEQg,butter chicken
u-vqhEfu-TYnhih1-D3m0Hmg,butter chicken|Tandoori Grill|vegetable|rice|Meat Samosa|naan
u-vrmKjuRXl57PZr3NdyqOGQ,
u-vsqpRyTbfNeAooBY_kecdw,Naan|Rice|salad
u-vtWKvTZ1Rv-wk7JzVQ5oAA,
u-vuwSLU49A-NgW9S5uAvJxw,
u-vwSs94I4qE_874wg4kCOSQ,lamb
u-w2-imkOMbt3jPbufME0LpA,
u-w3iSwsOxgsszt6Pma0ZU6Q,murg tikka|paneer makhani|naan
u-w4fdxvvQ5DIN27WAQySS8Q,biryani|rice
u-w5CJX1zu8sQFIspQIIjaYQ,
u-w5vwXnekNjKLzDRj5ROK5g,
u-w76bION8x6C2p1EYWx0O6A,chili sauce
u-w8L1-tCpv0mxFaHO8Z4TDA,
u-w8x9hM10vLnZGsm41GnSJg,
u-wCDPh6llGrImrI0BrR77nw,
u-wDrCkEsru6mMJAgrWaibqw,Dessert|Udupi Masala Dosa|Vadas|Masala Dosa
u-wDt4m5Ils1bSZjw0xAzTvg,
u-wDwz_819CZDcO1VY7ts5WA,Pakora|Tandoori chicken|Naan
u-wFc88erJk878O6SqJ1veAg,
u-wFnBszbukVcJ1WgRHMFO-Q,
u-wISdr15RJTBtlhilcayCpA,chicken tikka masala|vegetable samosa|sauce
u-wJPUis4ZokJrn1p3BHp8bA,
u-wR1EM6cKTaeT6Av2rA0Edw,
u-wSEekDs2imb19AjK_m4flQ,
u-wSdaPQyago-Ip1UQgxP_xg,
u-wTivTcCqZNtsd6VgfEUCiw,
u-wVgo5MaohDWNuudZWWwfJg,
u-wWHeaOS28fnCnFN1Pmo3xg,Meat Kebab|Afghan Cuisine|sauce
u-wWfUZ3kJ6ZElj9MbBs6hxw,bread
u-wXNQa8Er2PoumGvUotdeRg,
u-wXdL__0_Vd53Q8U-tOKXEQ,
u-wXgrBZo17Ku26EhsseCvyw,chicken
u-wZ_Re2rPJ6vQAOkV2TqLmA,naan|Karahi chicken
u-wZakwN1z1nVvX5Rw9Gu2bA,lamb vindaloo
u-w_INs1TnmWewZ_MIp2fUow,Chicken Biryani|rice
u-waSAVh9FIdCNGEJp1_wq5A,
u-waffoafSdOleXdxQtkwxxg,
u-wc-ImFPko38VG4Rx9DEqNQ,
u-wc3pB0DseSKRcb9Ot0DhBg,
u-wcEb5pKpDG-Hx8mUcuQcJg,
u-wd-rqesgjt6wx9fz3Qgn3w,
u-wffnrXJoLppOlvNOZKU70A,naan bread
u-wgkjjTkyLPXBq_JW3N-Zkw,chicken dosa|Supreme Dosa|Dosa
u-whCIT8n-O3EKWv_nIjl46w,dinner|Chicken Pakora|fries
u-whi_8onFyy-kR8-3qubApQ,
u-whqfWVBj4x5EDboIVDOymQ,tamarind sauce
u-wjHBq5ct8aHYh0dZv86fjQ,chicken
u-wjn--3vFmzc-OWDRMFJSAg,veg manchurian
u-wjxbu8UBQmr-CGSgOPYGIQ,curry
u-wk0WEfRf8y0SK4JWcC-S9w,
u-wlY2c37YoXfP7J_hPBja7g,
u-wlc3ueOUwo5e3NFqeVWeDw,Kutchi Dabeli
u-wr9gVQerISitdMqDTLm1CQ,
u-wsG5qmqhGcXLZALRDNPD3g,
u-wu6KPWT04i56P4bB1iY73A,butter chicken|Tandoori Grill|sauce|salad|lamb|Samosa|naan
u-wxCFYitE2XkXfhHdCDiCIQ,
u-wxPmBdEZ92moWWzUhjsjgw,naan
u-wzJw55pZ7WvINZhE8n13zw,Shrimp Tikka Masala|bread|naan|rice
u-x-d0dL-b4zCE02lteGb5kw,
u-x0bnLe4pwjnzhZQpb6oEFw,
u-x1oGkd_OmPwX2x08Aarliw,
u-x2ROIgouWArj5W3lcuofng,
u-x3fvqMGdjCqhi-6UwOYbvQ,naan
u-x55o0GbZEPL_D1Ct9Em03Q,
u-x5WjZ3PkPbG6X4LFueFFiQ,
u-x5c57CXCNqqENGy9LAdGnA,Samosa
u-x5fCGUv1V8aBOWnBpfh99A,
u-x79m8IG90FAMLyv0f2jBeA,Soup
u-x8GuHHp7EJylrrq9HqL0fA,
u-x8lutXxvDde5ZoHqfZzumg,
u-x9nQbcpKEFcs5Q2fCUGDng,naan
u-xA1Ak4QJ_WE_8Nadpi8IhA,
u-xCAwgus9fWEIrv5GvwykEQ,biryani
u-xDVaF_b3RhqinCyAb52LUw,butter chicken
u-xFIRMv2R52Y08yVqI_N5bg,
u-xG_UtKXuRR-vXcPsqbZm7w,Roti|doubles
u-xH63knKaVhclXU2gSP1q_A,Naan
u-xIT07OmaktG4TL-TDJis6A,Amber|beers
u-xK9U9Ckrb-Paok_uDMGyJw,tea|chai tea
u-xKUAzuwRGzpevxS0CHD4EQ,
u-xLC3Yv80tjHBdMMUNOGcqw,
u-xLJLOKSZSFjH_PZcD0Uj9g,
u-xM9pDcxqR-tUvAYWPG_zvA,Kebab
u-xNn_raPawjxoLUbnZcG_pg,
u-xRN4BwVJU0Wc6zPrLQmTsg,
u-xS8c7Xkd4nxbFJNbJKtG2A,
u-xSnb-_dtSIe9Y75zAD8ceQ,Lamb Vindaloo
u-xW6g0EMGxUqouRTzd0PItA,
u-xX2d5O4VNdaoLh0tbY8J-w,
u-xYH2WNVI7qc8RwBKJYh2Pg,mango lassie|chicken|Supreme Dosa|mutton Koththu
u-xZIS0iyY463Pxv9_v8GBTg,dinner|Dosa
u-x_bHnIh87kEXYLh0T8u-aw,chicken
u-xaUAOzBomj8eDy74hTvQpA,Lamb Saag|Alu Gobi|Sauce|Dinner
u-xcBcIMVWEx1p7V8ACaeHpQ,rice
u-xd0mdQP9EIg_JlIIlnQ6Vw,sauce|vegetables|tomato sauce|Samosa|vegetable curry
u-xdYAjnWeAHQfcLH7c2l4OQ,appetizer platter|tamarind sauce|wine|salad
u-xfIClcObonchyKSxpMfE4g,
u-xgPwcF_TQ_emrZDr_6SfwQ,
u-xh2LqPZ_fqox5ynJfIICyw,butter chicken
u-xhsMa1qTepw6gpGF_nsXkA,
u-xig3gl2cy1EdXKe8PfCuFA,
u-xmZMeX06FTJwZR7swym-ZQ,noodles
u-xmnNNP8xOwld10AdbTq27g,
u-xnLliq9Majlk9i0Orf7Iig,chicken roti|Roti|lamb
u-xneOtZp6CfskRuBEy3hIXw,chettinad chicken
u-xqddl659Tkw6cpb4BXCx0g,Naan
u-xrQfAODL0j9WZPCNVI_uXg,
u-xsBjO0GTAvZK8i2A8_z20g,naan
u-xszoDQN-wuCezEfZILS7Hw,Hot & Spicy Chicken Wings|Chicken Momos|curry
u-xuZRkrpwxcnA4WnFIhmUGQ,
u-xutCTgELDcrupc953xTB-w,Biryani|Chicken Biryani
u-xwIeGfv2NAhq9Kofn5qQmg,saag paneer|rice
u-xwJshN0GK8DNPWysDHLDtA,
u-xyDVo974O7sVUie3zyMFBQ,vegetable pakora
u-xyHU7n4HtQ9ImkK2GpkE_g,
u-xyejFqAoTRp_SULjJ2Lgpg,
u-xz5-2fSiTyAzLybdB9tU7w,butter chicken|Daal Soup
u-y--3EJrZdoz7An0QS7XmWg,chicken chettinadu|dinner|chicken tikka|roti
u-y05H_1uQhO4frLTJ5_tGCQ,Chili chicken
u-y0ZU1w6YY4W-KtMeRXSYLg,fries
u-y306w5dmkA-oMPEFHVPA1A,
u-y6vqHtDF1zVqDH5zyXFKvg,
u-y7952-hUH026MnOnjXZtSA,biryani
u-y7WNmvpRSojz8EI1q6rqZA,Naan
u-y8gXdUf_IBaLzwaS2_0K3A,Dosa
u-yA2SGDZ8xuHU5PlCizMmSw,naan
u-yBETnEBz6gPN84S0PMxPzw,
u-yBcTOONqqdC3DUUEAc14_w,
u-yCv2y75e_ToyACznsRETvQ,Naan bread
u-yCwJCiAQQu55uU2-DTRBpA,
u-yD5npU0MGi1Q94HHTjHcBQ,butter chicken
u-yML2P1evj7FrLncIgaFzHw,Soup|bread|seekh kebab
u-yMODenxFTfmib9uYz_3Vqw,
u-yPJCuW82d8B5qA2yEPwfcQ,
u-yRy06dgAS4CZ1eyE1bQ5QQ,chicken|BEEF|beef|chicken wrap
u-ySgudi16-WEjBdagdFTQkQ,naan
u-ySzbcro0xZoz0xfbhm75YQ,Naan
u-yXuXsXp4WPijpD2oyWyqvw,
u-yYExRHYiXe23Pl1XNAxNGQ,
u-ya8KfOxGRUlP7bOutxedqA,mango chutney
u-ybJkYYEBvFGVb-or4i9_oA,
u-ybRNxMdI3gBjY2OYTMFQYQ,lamb tandoori|beer
u-ybcBGlRG0qYHI9DbXjfznA,Vindaloo|Mantra Masala|pita bread|Chick Tikka Masala|malai kofta|mango pickle|naan
u-yd2nRmLDozMo-j3MkjCJqQ,
u-yfECTGBYb6IarwwNMm6zUA,
u-yg4mOksN3y2m8rhZl0iNiw,
u-yg7bHpYebvqNnQN-4TBccQ,
u-yi4C52eqeLueoCeiiD4qAQ,Chai
u-yiWOSHrLIliecmnzdZbxqA,
u-yiZGdSHvIFY0tetpl2ZxPQ,
u-ylTW0u-IbeQrH_zT_4H1Gg,coconut
u-ylku-3TJU62S1mnKlxDDtA,
u-yotSLy34qVfBbMzU-goVWQ,
u-yphnJ8zYbJF7Y3QbtMj91g,Shahi Panner|mango lassi|paratha
u-yqDixbt-4M-9dL0OYjbN5w,chicken
u-yu4fvWGNB9N2uTmYdBfxzQ,
u-yvCtTHQjyQ7-Ta6qR9jaiA,
u-yw85-9lSB5H9jF8pBCA3XA,butter chicken|spinach
u-yxnhJ_lzLgZvczfNDk6L1w,rice|naan|Tikka Masala
u-yxqL5WzNSysXZeZtjH9LhQ,
u-yyEnnbYtl8caFy-r04qGJw,Paneer pieces|paneer biryani
u-yzUXuSyKNJcHpoPBcjjQIw,Kebab|meat thali
u-yzfE1NLzzlkcM_yrRZHyzg,
u-z-9-XZdrmRrOFpMKAQ2rvQ,
u-z01bY3_w1GieMWOvQHznRA,noodles|tao chicken|rice
u-z2YVGKKcup6mjQmDQ6arEg,dinner|Gobi Manchurian|rabdi|mango lassi|crispy|naan
u-z42tHgfcWXNA60x0Japutg,
u-z4SLb3j6NK9Otb0u7XKqdA,
u-z5rKiahky3y969M0TUex9Q,Goat
u-z6qIyc-_oIbgDWAembZ04w,egg roll
u-zC2DbfEv-Whzcgg7KEQGXg,Malai Kofta|sweets|pickle|chana bhatura
u-zC8PbwtztvYkHqaGG0iaIw,
u-zFGpxwJewI6OjC2u9EnZ-g,
u-zFYs8gSUYDvXkb6O7YkRkw,ice cream
u-zHU5uBo_UMGao4wwwiTOfA,okra
u-zIKz_eGWLoMCYeo85vXUlQ,
u-zK3LpTaaz_uYjee97qu4hA,
u-zKDhAWpCZRJB5r3Nwp96HA,
u-zKtC616Xfm9w9LOmHSbo8Q,Pakora|crispy|Chili chicken
u-zKtz4TPWvz9PQSrf8d3ctQ,naan
u-zOV8SA3Le4THJE1OiGYS4g,
u-zOf2ZKfyP8ZT8SgRc90efQ,
u-zOpeHDA4qVFdMD5GrnQAJA,
u-zPPfAOH-f7EUQ108vYlxIQ,Dosa
u-zQ3_2gFtfWuG5_BRHpe_UQ,dinner
u-zSaIbSCTB9ug09pOqf8_vw,
u-zSl68XFwisQyr_TDXQj3ow,dinner|Qabulee rice|sauce|rice
u-zXzVjdTM7LLgAreaAEUaeQ,
u-zaZvCeb1DRBVwtLl0mmKwQ,Margarita
u-zcM8eIIADgLklgkmphadlg,
u-zfudndH6p8jBnHY0H2n95w,
u-zlzvrE8_hbvbh061N9uM8A,beef vindaloo
u-zmkfyobdU1ZGm_xXIMFOzQ,
u-zoMNMY_FJmlBFggC9W2AOg,Dosa
u-zp-0tBAMMpZ3R_Efd4G3AA,
u-zpwWpno3U-oZaG3AJuKqSQ,Mantra Masala
u-zrgjucUkCgNPWvqwZGvvLA,Biryani|butter chicken
u-zsB1L0kR0YzaBmMuKsZbjQ,
u-zsKcX9OYMoWzyyLxEPJQnA,
u-zuFF5CTsZkacie2X7RP-0A,chicken
u-zvXz3SSLD7EtaKYPAzhEPg,Pakwan biryani
u-zwhty_ZmxbHAHoDfMjNbag,Sauce|naan|rice pudding
u-zxXQgpt0hHK3OWYPf97ykw,
u-zy5rK99jDVRxp0yJh2-k7A,bread|tomatoe soup|meat chunks
u-zyYWUdaodH0h1jCZAvFRPg,
u-zzpbqXAEAsoSToIDerh15g,Chutney|naan
u-zzw0Z6-_VDp9ShIRSKIsQw,garlic naan
