subject,relation,object
u-a2SODwNOs5INpZu4Z0E05A,VISIT{count:1},b-gw0ZS5b5RP3Lzr1BoCbALg
u-a2SODwNOs5INpZu4Z0E05A,RATE{star:4.0},b-gw0ZS5b5RP3Lzr1BoCbALg
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_REVIEW,r-tHcTQimgBc0Bj1JyuAPU3w
u-Iv-dbHr2ZTsb8mrd_KDR8g,WRITE_REVIEW{date:2012-07-27 16:52:31},r-tHcTQimgBc0Bj1JyuAPU3w
u-Iv-dbHr2ZTsb8mrd_KDR8g,VISIT{count:1},b-gw0ZS5b5RP3Lzr1BoCbALg
u-Iv-dbHr2ZTsb8mrd_KDR8g,RATE{star:4.0},b-gw0ZS5b5RP3Lzr1BoCbALg
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_REVIEW,r-peH5Fr9HEseYlAHhxS3Ogg
u-eSqCqWxdazlz9KGlNC7g_g,WRITE_REVIEW{date:2013-09-22 19:42:14},r-peH5Fr9HEseYlAHhxS3Ogg
u-eSqCqWxdazlz9KGlNC7g_g,VISIT{count:1},b-gw0ZS5b5RP3Lzr1BoCbALg
u-eSqCqWxdazlz9KGlNC7g_g,RATE{star:3.0},b-gw0ZS5b5RP3Lzr1BoCbALg
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_REVIEW,r-n9xX3a--KLHoUDbeiqBZWA
u-DpLsquKdybS2SJKSVvQYEw,WRITE_REVIEW{date:2013-05-18 15:54:45},r-n9xX3a--KLHoUDbeiqBZWA
u-DpLsquKdybS2SJKSVvQYEw,VISIT{count:1},b-gw0ZS5b5RP3Lzr1BoCbALg
u-DpLsquKdybS2SJKSVvQYEw,RATE{star:4.0},b-gw0ZS5b5RP3Lzr1BoCbALg
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_REVIEW,r-a9LdjvTYZkDdbwV4ZKp9CA
u-rXRHYJ1A1EkJz4V3j0sFEw,WRITE_REVIEW{date:2013-01-13 22:03:52},r-a9LdjvTYZkDdbwV4ZKp9CA
u-rXRHYJ1A1EkJz4V3j0sFEw,VISIT{count:1},b-gw0ZS5b5RP3Lzr1BoCbALg
u-rXRHYJ1A1EkJz4V3j0sFEw,RATE{star:5.0},b-gw0ZS5b5RP3Lzr1BoCbALg
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_REVIEW,r-EzHHjtym2OUzZYZQuO219w
u-49j4mN81moEbq3oyi_oB4g,WRITE_REVIEW{date:2012-10-29 14:39:36},r-EzHHjtym2OUzZYZQuO219w
u-49j4mN81moEbq3oyi_oB4g,VISIT{count:3},b-gw0ZS5b5RP3Lzr1BoCbALg
u-49j4mN81moEbq3oyi_oB4g,RATE{star:3.0},b-gw0ZS5b5RP3Lzr1BoCbALg
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_REVIEW,r-qyOBdo23hOV0MnnEPgDXDg
u-49j4mN81moEbq3oyi_oB4g,WRITE_REVIEW{date:2012-10-30 17:40:22},r-qyOBdo23hOV0MnnEPgDXDg
u-49j4mN81moEbq3oyi_oB4g,VISIT{count:3},b-gw0ZS5b5RP3Lzr1BoCbALg
u-49j4mN81moEbq3oyi_oB4g,RATE{star:3.0},b-gw0ZS5b5RP3Lzr1BoCbALg
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_REVIEW,r-XnRfP5bjGKeBlnxpW5vbQg
u-pVIdSQrXiYEwK0GFbLM3Jw,WRITE_REVIEW{date:2012-06-13 22:15:30},r-XnRfP5bjGKeBlnxpW5vbQg
u-pVIdSQrXiYEwK0GFbLM3Jw,VISIT{count:1},b-gw0ZS5b5RP3Lzr1BoCbALg
u-pVIdSQrXiYEwK0GFbLM3Jw,RATE{star:5.0},b-gw0ZS5b5RP3Lzr1BoCbALg
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_REVIEW,r-O7uA7bbfKOWaQwJdCAvYYw
u-Nk8bmzPSx5_yQtNBygbYUA,WRITE_REVIEW{date:2012-06-14 18:58:20},r-O7uA7bbfKOWaQwJdCAvYYw
u-Nk8bmzPSx5_yQtNBygbYUA,VISIT{count:1},b-gw0ZS5b5RP3Lzr1BoCbALg
u-Nk8bmzPSx5_yQtNBygbYUA,RATE{star:5.0},b-gw0ZS5b5RP3Lzr1BoCbALg
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_REVIEW,r-ChOwGwidKijUNSGpvJTfDA
u-zsB1L0kR0YzaBmMuKsZbjQ,WRITE_REVIEW{date:2012-09-28 16:54:00},r-ChOwGwidKijUNSGpvJTfDA
u-zsB1L0kR0YzaBmMuKsZbjQ,VISIT{count:1},b-gw0ZS5b5RP3Lzr1BoCbALg
u-zsB1L0kR0YzaBmMuKsZbjQ,RATE{star:5.0},b-gw0ZS5b5RP3Lzr1BoCbALg
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_REVIEW,r-Q2eGO2M-T9JBGvPLpV1g-w
u-dvwFC5u09dbG_16AeNKBmQ,WRITE_REVIEW{date:2012-07-25 13:52:14},r-Q2eGO2M-T9JBGvPLpV1g-w
u-dvwFC5u09dbG_16AeNKBmQ,VISIT{count:1},b-gw0ZS5b5RP3Lzr1BoCbALg
u-dvwFC5u09dbG_16AeNKBmQ,RATE{star:3.0},b-gw0ZS5b5RP3Lzr1BoCbALg
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_REVIEW,r-QkEU1N_nr3nS-S4Rd8iElw
u-49j4mN81moEbq3oyi_oB4g,WRITE_REVIEW{date:2013-02-12 16:28:39},r-QkEU1N_nr3nS-S4Rd8iElw
u-49j4mN81moEbq3oyi_oB4g,VISIT{count:3},b-gw0ZS5b5RP3Lzr1BoCbALg
u-49j4mN81moEbq3oyi_oB4g,RATE{star:3.0},b-gw0ZS5b5RP3Lzr1BoCbALg
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_REVIEW,r-p61m7RXPEHQJVTKPqKHuBQ
u-VTLRv5RsJR-NU17JP9vhZg,WRITE_REVIEW{date:2012-06-10 00:20:49},r-p61m7RXPEHQJVTKPqKHuBQ
u-VTLRv5RsJR-NU17JP9vhZg,VISIT{count:1},b-gw0ZS5b5RP3Lzr1BoCbALg
u-VTLRv5RsJR-NU17JP9vhZg,RATE{star:5.0},b-gw0ZS5b5RP3Lzr1BoCbALg
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_REVIEW,r-ZXvSUYa0iFFdALax7OTW2A
u-5QFws6LKMCZCgKHl8WR1jQ,WRITE_REVIEW{date:2013-03-04 18:25:00},r-ZXvSUYa0iFFdALax7OTW2A
u-5QFws6LKMCZCgKHl8WR1jQ,VISIT{count:1},b-gw0ZS5b5RP3Lzr1BoCbALg
u-5QFws6LKMCZCgKHl8WR1jQ,RATE{star:4.0},b-gw0ZS5b5RP3Lzr1BoCbALg
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_REVIEW,r-1bDRX0VjzbjRjsgFF5-oSA
u-2AjHNuVqJDR5B-hTsbqpWA,WRITE_REVIEW{date:2013-04-04 12:38:36},r-1bDRX0VjzbjRjsgFF5-oSA
u-2AjHNuVqJDR5B-hTsbqpWA,VISIT{count:1},b-gw0ZS5b5RP3Lzr1BoCbALg
u-2AjHNuVqJDR5B-hTsbqpWA,RATE{star:2.0},b-gw0ZS5b5RP3Lzr1BoCbALg
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_REVIEW,r-scgJALrRQAKSyaJ5yqf57A
u-_q-eT5lHrotEzJtsCsEuag,WRITE_REVIEW{date:2012-11-27 01:02:08},r-scgJALrRQAKSyaJ5yqf57A
u-_q-eT5lHrotEzJtsCsEuag,VISIT{count:1},b-gw0ZS5b5RP3Lzr1BoCbALg
u-_q-eT5lHrotEzJtsCsEuag,RATE{star:5.0},b-gw0ZS5b5RP3Lzr1BoCbALg
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_REVIEW,r-jg0MUrrYStci-BXktwt9aQ
u-eOFCBU-PUTEX5UC4dQxCqg,WRITE_REVIEW{date:2012-10-05 14:34:36},r-jg0MUrrYStci-BXktwt9aQ
u-eOFCBU-PUTEX5UC4dQxCqg,VISIT{count:1},b-gw0ZS5b5RP3Lzr1BoCbALg
u-eOFCBU-PUTEX5UC4dQxCqg,RATE{star:5.0},b-gw0ZS5b5RP3Lzr1BoCbALg
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_REVIEW,r-IJ7HG-xdetGYnFmXR8rA_g
u-r4SkxSerkyk89tOhooFzeA,WRITE_REVIEW{date:2013-04-26 23:40:36},r-IJ7HG-xdetGYnFmXR8rA_g
u-r4SkxSerkyk89tOhooFzeA,VISIT{count:1},b-gw0ZS5b5RP3Lzr1BoCbALg
u-r4SkxSerkyk89tOhooFzeA,RATE{star:3.0},b-gw0ZS5b5RP3Lzr1BoCbALg
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_REVIEW,r-j8l_RDcEz5z7rVdBnIx29g
u-3nY18D4-3yoYcNK9PyKHtA,WRITE_REVIEW{date:2012-08-04 02:28:12},r-j8l_RDcEz5z7rVdBnIx29g
u-3nY18D4-3yoYcNK9PyKHtA,VISIT{count:1},b-gw0ZS5b5RP3Lzr1BoCbALg
u-3nY18D4-3yoYcNK9PyKHtA,RATE{star:5.0},b-gw0ZS5b5RP3Lzr1BoCbALg
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_REVIEW,r-QjAom9LqOFmQVduinaqwjQ
u-5zBK3wQq7ZiiO78wjVxRQQ,WRITE_REVIEW{date:2012-06-12 02:31:44},r-QjAom9LqOFmQVduinaqwjQ
u-5zBK3wQq7ZiiO78wjVxRQQ,VISIT{count:1},b-gw0ZS5b5RP3Lzr1BoCbALg
u-5zBK3wQq7ZiiO78wjVxRQQ,RATE{star:4.0},b-gw0ZS5b5RP3Lzr1BoCbALg
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_REVIEW,r-TefEe6l0yMyYtlnCym-j5w
u-eu3bRjCyZJQ1Kqgu9vM1fA,WRITE_REVIEW{date:2013-02-21 01:08:04},r-TefEe6l0yMyYtlnCym-j5w
u-eu3bRjCyZJQ1Kqgu9vM1fA,VISIT{count:1},b-gw0ZS5b5RP3Lzr1BoCbALg
u-eu3bRjCyZJQ1Kqgu9vM1fA,RATE{star:3.0},b-gw0ZS5b5RP3Lzr1BoCbALg
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_REVIEW,r-35InNpwbKuSU2_Fzr8p6gw
u-5x9HuvhQaUYVcb7wUElbLQ,WRITE_REVIEW{date:2013-08-24 20:01:49},r-35InNpwbKuSU2_Fzr8p6gw
u-5x9HuvhQaUYVcb7wUElbLQ,VISIT{count:1},b-gw0ZS5b5RP3Lzr1BoCbALg
u-5x9HuvhQaUYVcb7wUElbLQ,RATE{star:5.0},b-gw0ZS5b5RP3Lzr1BoCbALg
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_REVIEW,r-PrlnnZY5KAPT1wkbnRrqGg
u-Dfqc8HPcVkCi71-R3KiqTQ,WRITE_REVIEW{date:2013-01-17 15:49:12},r-PrlnnZY5KAPT1wkbnRrqGg
u-Dfqc8HPcVkCi71-R3KiqTQ,VISIT{count:1},b-gw0ZS5b5RP3Lzr1BoCbALg
u-Dfqc8HPcVkCi71-R3KiqTQ,RATE{star:3.0},b-gw0ZS5b5RP3Lzr1BoCbALg
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_REVIEW,r-lq9E3Ytd6Owf11CgomJAdQ
u-2SnQLx5dzcdDUhTOg3lg4Q,WRITE_REVIEW{date:2012-06-20 12:27:19},r-lq9E3Ytd6Owf11CgomJAdQ
u-2SnQLx5dzcdDUhTOg3lg4Q,VISIT{count:1},b-gw0ZS5b5RP3Lzr1BoCbALg
u-2SnQLx5dzcdDUhTOg3lg4Q,RATE{star:4.0},b-gw0ZS5b5RP3Lzr1BoCbALg
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_REVIEW,r-lUE54nPbjVho7GkEPqNf6A
u-frFpe-6mkJrWDR7wyk96UQ,WRITE_REVIEW{date:2012-06-24 01:54:03},r-lUE54nPbjVho7GkEPqNf6A
u-frFpe-6mkJrWDR7wyk96UQ,VISIT{count:1},b-gw0ZS5b5RP3Lzr1BoCbALg
u-frFpe-6mkJrWDR7wyk96UQ,RATE{star:4.0},b-gw0ZS5b5RP3Lzr1BoCbALg
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_REVIEW,r-ib72sA16PuzeY_DsXCTskw
u-ruAyNjk2GGVsmhq5b4_iUA,WRITE_REVIEW{date:2012-11-22 01:10:04},r-ib72sA16PuzeY_DsXCTskw
u-ruAyNjk2GGVsmhq5b4_iUA,VISIT{count:1},b-gw0ZS5b5RP3Lzr1BoCbALg
u-ruAyNjk2GGVsmhq5b4_iUA,RATE{star:2.0},b-gw0ZS5b5RP3Lzr1BoCbALg
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_REVIEW,r-reqMIQCMxp45A4Bf7SsgAw
u-Xxvz5g67eaCr3emnkY5M6w,WRITE_REVIEW{date:2012-06-21 12:32:10},r-reqMIQCMxp45A4Bf7SsgAw
u-Xxvz5g67eaCr3emnkY5M6w,VISIT{count:1},b-gw0ZS5b5RP3Lzr1BoCbALg
u-Xxvz5g67eaCr3emnkY5M6w,RATE{star:5.0},b-gw0ZS5b5RP3Lzr1BoCbALg
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_REVIEW,r-lga3ExH8tdUIaC_gkkXG-Q
u-QPsTWMns6I-nMXAfPBPgdg,WRITE_REVIEW{date:2013-02-21 05:42:12},r-lga3ExH8tdUIaC_gkkXG-Q
u-QPsTWMns6I-nMXAfPBPgdg,VISIT{count:1},b-gw0ZS5b5RP3Lzr1BoCbALg
u-QPsTWMns6I-nMXAfPBPgdg,RATE{star:4.0},b-gw0ZS5b5RP3Lzr1BoCbALg
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_REVIEW,r-VgUQazY0p6F9drCWZ0ho4A
u-lHyNCok1h4xgqMqtgj03Pw,WRITE_REVIEW{date:2012-08-05 17:52:12},r-VgUQazY0p6F9drCWZ0ho4A
u-lHyNCok1h4xgqMqtgj03Pw,VISIT{count:1},b-gw0ZS5b5RP3Lzr1BoCbALg
u-lHyNCok1h4xgqMqtgj03Pw,RATE{star:4.0},b-gw0ZS5b5RP3Lzr1BoCbALg
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_REVIEW,r-qb3wJg9sRAIOid2S-yrgbw
u-HdT6Ugg2DF8dcDx8h0zTwA,WRITE_REVIEW{date:2012-06-24 02:16:54},r-qb3wJg9sRAIOid2S-yrgbw
u-HdT6Ugg2DF8dcDx8h0zTwA,VISIT{count:1},b-gw0ZS5b5RP3Lzr1BoCbALg
u-HdT6Ugg2DF8dcDx8h0zTwA,RATE{star:5.0},b-gw0ZS5b5RP3Lzr1BoCbALg
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_REVIEW,r-7sUjADWdqKBEMsztucNcwg
u-NjBbyIIgpN8lHolFh4nUOw,WRITE_REVIEW{date:2013-05-28 01:37:29},r-7sUjADWdqKBEMsztucNcwg
u-NjBbyIIgpN8lHolFh4nUOw,VISIT{count:1},b-gw0ZS5b5RP3Lzr1BoCbALg
u-NjBbyIIgpN8lHolFh4nUOw,RATE{star:5.0},b-gw0ZS5b5RP3Lzr1BoCbALg
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_REVIEW,r-5qVSoUjnXYGUjnL3MRU3sA
u-4dBHW4poooq50wlneOZs_Q,WRITE_REVIEW{date:2012-06-16 14:22:18},r-5qVSoUjnXYGUjnL3MRU3sA
u-4dBHW4poooq50wlneOZs_Q,VISIT{count:1},b-gw0ZS5b5RP3Lzr1BoCbALg
u-4dBHW4poooq50wlneOZs_Q,RATE{star:5.0},b-gw0ZS5b5RP3Lzr1BoCbALg
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_REVIEW,r-HL8Mvde0L3Wx5BnQoIRFQg
u-gjlcSQDafNqPbYA0q7pwuA,WRITE_REVIEW{date:2013-07-07 04:30:37},r-HL8Mvde0L3Wx5BnQoIRFQg
u-gjlcSQDafNqPbYA0q7pwuA,VISIT{count:1},b-gw0ZS5b5RP3Lzr1BoCbALg
u-gjlcSQDafNqPbYA0q7pwuA,RATE{star:3.0},b-gw0ZS5b5RP3Lzr1BoCbALg
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_REVIEW,r-EJbxgmg4UGlZa_0t3HuTQQ
u-aAe3zknnrbmsFax-DnfqEw,WRITE_REVIEW{date:2012-10-05 15:47:25},r-EJbxgmg4UGlZa_0t3HuTQQ
u-aAe3zknnrbmsFax-DnfqEw,VISIT{count:1},b-gw0ZS5b5RP3Lzr1BoCbALg
u-aAe3zknnrbmsFax-DnfqEw,RATE{star:5.0},b-gw0ZS5b5RP3Lzr1BoCbALg
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_REVIEW,r-Dbi-8nPsMQCOMp6wpapMbQ
u-MHI1R-PBE7__qXtotM7QSg,WRITE_REVIEW{date:2012-08-06 22:45:26},r-Dbi-8nPsMQCOMp6wpapMbQ
u-MHI1R-PBE7__qXtotM7QSg,VISIT{count:1},b-gw0ZS5b5RP3Lzr1BoCbALg
u-MHI1R-PBE7__qXtotM7QSg,RATE{star:5.0},b-gw0ZS5b5RP3Lzr1BoCbALg
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_REVIEW,r-8Tlar4gw9xrd6JsXSF5m6A
u-Enkx_H-B0jp2tRLl84wOiw,WRITE_REVIEW{date:2012-06-06 17:42:03},r-8Tlar4gw9xrd6JsXSF5m6A
u-Enkx_H-B0jp2tRLl84wOiw,VISIT{count:1},b-gw0ZS5b5RP3Lzr1BoCbALg
u-Enkx_H-B0jp2tRLl84wOiw,RATE{star:4.0},b-gw0ZS5b5RP3Lzr1BoCbALg
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_REVIEW,r-gyY4wamOaqPeusrlUlKO3g
u-GwwjFZLaFTi6EcLIxVywQg,WRITE_REVIEW{date:2012-06-25 00:10:58},r-gyY4wamOaqPeusrlUlKO3g
u-GwwjFZLaFTi6EcLIxVywQg,VISIT{count:1},b-gw0ZS5b5RP3Lzr1BoCbALg
u-GwwjFZLaFTi6EcLIxVywQg,RATE{star:5.0},b-gw0ZS5b5RP3Lzr1BoCbALg
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_REVIEW,r-A7BaUgkRbt4fzc-lAUxMqw
u-xH63knKaVhclXU2gSP1q_A,WRITE_REVIEW{date:2012-08-11 20:20:37},r-A7BaUgkRbt4fzc-lAUxMqw
u-xH63knKaVhclXU2gSP1q_A,VISIT{count:1},b-gw0ZS5b5RP3Lzr1BoCbALg
u-xH63knKaVhclXU2gSP1q_A,RATE{star:4.0},b-gw0ZS5b5RP3Lzr1BoCbALg
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_REVIEW,r-lnyXTjYNpMQhQjUbtij8fw
u-3Uv0dGI2IXJb2OUj8R2GJA,WRITE_REVIEW{date:2012-10-31 19:29:27},r-lnyXTjYNpMQhQjUbtij8fw
u-3Uv0dGI2IXJb2OUj8R2GJA,VISIT{count:1},b-gw0ZS5b5RP3Lzr1BoCbALg
u-3Uv0dGI2IXJb2OUj8R2GJA,RATE{star:3.0},b-gw0ZS5b5RP3Lzr1BoCbALg
b-gw0ZS5b5RP3Lzr1BoCbALg,HAS_REVIEW,r-2T_y94XbzQvunPegpMA1Ew
u-WDPz2uCBUn_S1uW09E0GYw,WRITE_REVIEW{date:2013-05-10 16:10:00},r-2T_y94XbzQvunPegpMA1Ew
u-WDPz2uCBUn_S1uW09E0GYw,VISIT{count:1},b-gw0ZS5b5RP3Lzr1BoCbALg
u-WDPz2uCBUn_S1uW09E0GYw,RATE{star:4.0},b-gw0ZS5b5RP3Lzr1BoCbALg
b-gw0ZS5b5RP3Lzr1BoCbALg,LOCATED_IN,Cleveland-United_States
Cleveland-United_States,LOCATED_IN,United_States
b-idrN6XWKErG6nKDsEMNbOQ,HAS_CATEGORY,Buffets
b-idrN6XWKErG6nKDsEMNbOQ,HAS_CATEGORY,Indian
b-idrN6XWKErG6nKDsEMNbOQ,HAS_REVIEW,r-wdOuenHPdNmTTU1mTfDZkw
u-T7GTNBBpQ6d8GBWv_HM-ZQ,WRITE_REVIEW{date:2017-01-02 03:32:56},r-wdOuenHPdNmTTU1mTfDZkw
u-T7GTNBBpQ6d8GBWv_HM-ZQ,VISIT{count:1},b-idrN6XWKErG6nKDsEMNbOQ
u-T7GTNBBpQ6d8GBWv_HM-ZQ,RATE{star:1.0},b-idrN6XWKErG6nKDsEMNbOQ
b-idrN6XWKErG6nKDsEMNbOQ,HAS_REVIEW,r-FukQOZfL34Ab-BqYlFM_Sw
u-O6GMZPc_9H6jr1Jf6wkXtw,WRITE_REVIEW{date:2017-01-15 01:33:02},r-FukQOZfL34Ab-BqYlFM_Sw
u-O6GMZPc_9H6jr1Jf6wkXtw,VISIT{count:1},b-idrN6XWKErG6nKDsEMNbOQ
u-O6GMZPc_9H6jr1Jf6wkXtw,RATE{star:5.0},b-idrN6XWKErG6nKDsEMNbOQ
b-idrN6XWKErG6nKDsEMNbOQ,HAS_REVIEW,r-d2jpvQ7XZKLyatk8hBOcAQ
u-uLMaD0ywxiM_79z2TmURpQ,WRITE_REVIEW{date:2015-05-30 18:20:19},r-d2jpvQ7XZKLyatk8hBOcAQ
u-uLMaD0ywxiM_79z2TmURpQ,VISIT{count:1},b-idrN6XWKErG6nKDsEMNbOQ
u-uLMaD0ywxiM_79z2TmURpQ,RATE{star:1.0},b-idrN6XWKErG6nKDsEMNbOQ
b-idrN6XWKErG6nKDsEMNbOQ,HAS_REVIEW,r-2cWJMDKThmYNr5mphG-aZw
u-o2q8P9TPsrZRMMpjUhgoDA,WRITE_REVIEW{date:2017-10-13 23:13:19},r-2cWJMDKThmYNr5mphG-aZw
u-o2q8P9TPsrZRMMpjUhgoDA,VISIT{count:1},b-idrN6XWKErG6nKDsEMNbOQ
u-o2q8P9TPsrZRMMpjUhgoDA,RATE{star:3.0},b-idrN6XWKErG6nKDsEMNbOQ
b-idrN6XWKErG6nKDsEMNbOQ,HAS_REVIEW,r-0wg_eKvx9KyUdVPfrY3uXQ
u-3rpAsDtWFn77ROqL3X1PGw,WRITE_REVIEW{date:2016-02-15 03:50:45},r-0wg_eKvx9KyUdVPfrY3uXQ
u-3rpAsDtWFn77ROqL3X1PGw,VISIT{count:1},b-idrN6XWKErG6nKDsEMNbOQ
u-3rpAsDtWFn77ROqL3X1PGw,RATE{star:4.0},b-idrN6XWKErG6nKDsEMNbOQ
b-idrN6XWKErG6nKDsEMNbOQ,HAS_REVIEW,r-ZAdh7HmKF-MgDe8OkyWrrA
u-VkctVLKkWN4LXI6XEHQy0g,WRITE_REVIEW{date:2017-02-25 17:48:04},r-ZAdh7HmKF-MgDe8OkyWrrA
u-VkctVLKkWN4LXI6XEHQy0g,VISIT{count:1},b-idrN6XWKErG6nKDsEMNbOQ
u-VkctVLKkWN4LXI6XEHQy0g,RATE{star:5.0},b-idrN6XWKErG6nKDsEMNbOQ
b-idrN6XWKErG6nKDsEMNbOQ,HAS_REVIEW,r-Ds68bmZtw76LT44NCcZAsQ
u-9M9pCbQFCzFXltkEdGgqxw,WRITE_REVIEW{date:2016-09-22 04:02:05},r-Ds68bmZtw76LT44NCcZAsQ
u-9M9pCbQFCzFXltkEdGgqxw,VISIT{count:1},b-idrN6XWKErG6nKDsEMNbOQ
u-9M9pCbQFCzFXltkEdGgqxw,RATE{star:3.0},b-idrN6XWKErG6nKDsEMNbOQ
b-idrN6XWKErG6nKDsEMNbOQ,HAS_REVIEW,r-UeLdTm_yoaB0Y7Qt1lRzJA
u-cZ8E9v04bcG9dMWGZXSVuw,WRITE_REVIEW{date:2015-05-31 15:07:05},r-UeLdTm_yoaB0Y7Qt1lRzJA
u-cZ8E9v04bcG9dMWGZXSVuw,VISIT{count:1},b-idrN6XWKErG6nKDsEMNbOQ
u-cZ8E9v04bcG9dMWGZXSVuw,RATE{star:3.0},b-idrN6XWKErG6nKDsEMNbOQ
b-idrN6XWKErG6nKDsEMNbOQ,HAS_REVIEW,r-kis1x-9I6I2cYPeNRZIeww
u-fjNNUJS0dtMr7W0hHMiNVw,WRITE_REVIEW{date:2015-11-27 00:43:48},r-kis1x-9I6I2cYPeNRZIeww
u-fjNNUJS0dtMr7W0hHMiNVw,VISIT{count:1},b-idrN6XWKErG6nKDsEMNbOQ
u-fjNNUJS0dtMr7W0hHMiNVw,RATE{star:5.0},b-idrN6XWKErG6nKDsEMNbOQ
b-idrN6XWKErG6nKDsEMNbOQ,HAS_REVIEW,r-yvVo4pOz7s0QZqMGUrNP0g
u-qPS-RibPgX2nRJGQ3jO3aQ,WRITE_REVIEW{date:2018-09-09 19:04:49},r-yvVo4pOz7s0QZqMGUrNP0g
u-qPS-RibPgX2nRJGQ3jO3aQ,VISIT{count:1},b-idrN6XWKErG6nKDsEMNbOQ
u-qPS-RibPgX2nRJGQ3jO3aQ,RATE{star:3.0},b-idrN6XWKErG6nKDsEMNbOQ
b-idrN6XWKErG6nKDsEMNbOQ,HAS_REVIEW,r-gYd3HeDlmnMXEDi4T5RAog
u-agqWketq-FhYwVmRyli4jA,WRITE_REVIEW{date:2016-12-13 14:57:10},r-gYd3HeDlmnMXEDi4T5RAog
u-agqWketq-FhYwVmRyli4jA,VISIT{count:1},b-idrN6XWKErG6nKDsEMNbOQ
u-agqWketq-FhYwVmRyli4jA,RATE{star:4.0},b-idrN6XWKErG6nKDsEMNbOQ
b-idrN6XWKErG6nKDsEMNbOQ,HAS_REVIEW,r-0BmFo1BciDfrMBMLdhKssw
u-550PQtrBHqSUjafvzVzEsQ,WRITE_REVIEW{date:2016-11-03 00:53:24},r-0BmFo1BciDfrMBMLdhKssw
u-550PQtrBHqSUjafvzVzEsQ,VISIT{count:1},b-idrN6XWKErG6nKDsEMNbOQ
u-550PQtrBHqSUjafvzVzEsQ,RATE{star:2.0},b-idrN6XWKErG6nKDsEMNbOQ
b-idrN6XWKErG6nKDsEMNbOQ,HAS_REVIEW,r-egi8sv-vngX7UwxCGKYYSg
u-ySzbcro0xZoz0xfbhm75YQ,WRITE_REVIEW{date:2017-11-14 22:51:35},r-egi8sv-vngX7UwxCGKYYSg
u-ySzbcro0xZoz0xfbhm75YQ,VISIT{count:1},b-idrN6XWKErG6nKDsEMNbOQ
u-ySzbcro0xZoz0xfbhm75YQ,RATE{star:1.0},b-idrN6XWKErG6nKDsEMNbOQ
b-idrN6XWKErG6nKDsEMNbOQ,HAS_REVIEW,r-8HyIgLws2STndUmPhshP0w
u-E8t5h3qFecOVmrEMgoQVfg,WRITE_REVIEW{date:2018-09-09 20:25:01},r-8HyIgLws2STndUmPhshP0w
u-E8t5h3qFecOVmrEMgoQVfg,VISIT{count:1},b-idrN6XWKErG6nKDsEMNbOQ
u-E8t5h3qFecOVmrEMgoQVfg,RATE{star:3.0},b-idrN6XWKErG6nKDsEMNbOQ
b-idrN6XWKErG6nKDsEMNbOQ,HAS_REVIEW,r-qHn9U6AinOZbkDymbsYb8w
u-lQeZwk1RkY0HYJifEVBxFA,WRITE_REVIEW{date:2015-10-02 23:38:26},r-qHn9U6AinOZbkDymbsYb8w
u-lQeZwk1RkY0HYJifEVBxFA,VISIT{count:1},b-idrN6XWKErG6nKDsEMNbOQ
u-lQeZwk1RkY0HYJifEVBxFA,RATE{star:1.0},b-idrN6XWKErG6nKDsEMNbOQ
b-idrN6XWKErG6nKDsEMNbOQ,HAS_REVIEW,r-sfk1pO8qUmas7HeCt2uqEw
