,u_id,user_id,user_name,gender,age,fans,review_count,average_stars,friends,u_menus,r_id,rest_id,rest_name,postal_code,city,state,country,rest_rating,category,menus,aspects,rating,timestamp
1448,1375,u-_S5LEY9-j-u9DgfahVb0gQ,Ankur,1,56,0,5,2.4,['u-gZUVSBm-BWntWeQTYH04UQ'],[],42,b-0zTLMQOZhiCp9GFtegiFsw,Kohinoor Cuisine of India,85281,Tempe,AZ,United States,4.0,"['Buffets', 'Indian']","['Naan', 'tea', 'chickpea dish', 'mint chutney', 'goat', 'coffee', 'Mango Smoothie', 'Biryani', 'chicken', 'shai paneer', 'beer', 'sweets', 'Mango Lasse', 'mango lassis', 'tamarind sauce', 'eggplant', 'mango lassi', 'naan', 'dinner', 'chat', 'samosa', 'rice', 'Rice', 'palak paneer']","['Staff', 'Service', 'Customer_Service', 'Food', 'Ambience', 'Menu', 'Taste', 'Price', 'Food_Quality']",4.0,1420471083
1449,1376,u-dwM9bipDoFdI2mIqsJjD7w,L,1,25,1,30,4.35,[],[],42,b-0zTLMQOZhiCp9GFtegiFsw,Kohinoor Cuisine of India,85281,Tempe,AZ,United States,4.0,"['Buffets', 'Indian']","['Naan', 'tea', 'chickpea dish', 'mint chutney', 'goat', 'coffee', 'Mango Smoothie', 'Biryani', 'chicken', 'shai paneer', 'beer', 'sweets', 'Mango Lasse', 'mango lassis', 'tamarind sauce', 'eggplant', 'mango lassi', 'naan', 'dinner', 'chat', 'samosa', 'rice', 'Rice', 'palak paneer']","['Staff', 'Service', 'Customer_Service', 'Food', 'Ambience', 'Menu', 'Taste', 'Price', 'Food_Quality']",5.0,1455351919
1450,1373,u-JdxXRU7NISZmjKfdwwM8VQ,Jordan,0,56,1,23,3.96,[],[],42,b-0zTLMQOZhiCp9GFtegiFsw,Kohinoor Cuisine of India,85281,Tempe,AZ,United States,4.0,"['Buffets', 'Indian']","['Naan', 'tea', 'chickpea dish', 'mint chutney', 'goat', 'coffee', 'Mango Smoothie', 'Biryani', 'chicken', 'shai paneer', 'beer', 'sweets', 'Mango Lasse', 'mango lassis', 'tamarind sauce', 'eggplant', 'mango lassi', 'naan', 'dinner', 'chat', 'samosa', 'rice', 'Rice', 'palak paneer']","['Staff', 'Service', 'Customer_Service', 'Food', 'Ambience', 'Menu', 'Taste', 'Price', 'Food_Quality']",5.0,1493711968
1451,1377,u-vtWKvTZ1Rv-wk7JzVQ5oAA,sridhar,1,1,0,5,4.2,[],[],42,b-0zTLMQOZhiCp9GFtegiFsw,Kohinoor Cuisine of India,85281,Tempe,AZ,United States,4.0,"['Buffets', 'Indian']","['Naan', 'tea', 'chickpea dish', 'mint chutney', 'goat', 'coffee', 'Mango Smoothie', 'Biryani', 'chicken', 'shai paneer', 'beer', 'sweets', 'Mango Lasse', 'mango lassis', 'tamarind sauce', 'eggplant', 'mango lassi', 'naan', 'dinner', 'chat', 'samosa', 'rice', 'Rice', 'palak paneer']","['Staff', 'Service', 'Customer_Service', 'Food', 'Ambience', 'Menu', 'Taste', 'Price', 'Food_Quality']",5.0,1229678615
1452,1378,u-_GAXUElhkgoSsyCVWGMVmQ,Butch,0,45,0,39,3.75,[],[],42,b-0zTLMQOZhiCp9GFtegiFsw,Kohinoor Cuisine of India,85281,Tempe,AZ,United States,4.0,"['Buffets', 'Indian']","['Naan', 'tea', 'chickpea dish', 'mint chutney', 'goat', 'coffee', 'Mango Smoothie', 'Biryani', 'chicken', 'shai paneer', 'beer', 'sweets', 'Mango Lasse', 'mango lassis', 'tamarind sauce', 'eggplant', 'mango lassi', 'naan', 'dinner', 'chat', 'samosa', 'rice', 'Rice', 'palak paneer']","['Staff', 'Service', 'Customer_Service', 'Food', 'Ambience', 'Menu', 'Taste', 'Price', 'Food_Quality']",5.0,1465829295
1453,1379,u-HdUUsRnIaqWSQR9Mp4lDwg,Trish,1,18,0,9,3.67,[],[],42,b-0zTLMQOZhiCp9GFtegiFsw,Kohinoor Cuisine of India,85281,Tempe,AZ,United States,4.0,"['Buffets', 'Indian']","['Naan', 'tea', 'chickpea dish', 'mint chutney', 'goat', 'coffee', 'Mango Smoothie', 'Biryani', 'chicken', 'shai paneer', 'beer', 'sweets', 'Mango Lasse', 'mango lassis', 'tamarind sauce', 'eggplant', 'mango lassi', 'naan', 'dinner', 'chat', 'samosa', 'rice', 'Rice', 'palak paneer']","['Staff', 'Service', 'Customer_Service', 'Food', 'Ambience', 'Menu', 'Taste', 'Price', 'Food_Quality']",4.0,1421821281
1454,1380,u-nnw9gZhqO4ja_hwoIrDzog,Pete,0,1,0,2,1.0,[],[],42,b-0zTLMQOZhiCp9GFtegiFsw,Kohinoor Cuisine of India,85281,Tempe,AZ,United States,4.0,"['Buffets', 'Indian']","['Naan', 'tea', 'chickpea dish', 'mint chutney', 'goat', 'coffee', 'Mango Smoothie', 'Biryani', 'chicken', 'shai paneer', 'beer', 'sweets', 'Mango Lasse', 'mango lassis', 'tamarind sauce', 'eggplant', 'mango lassi', 'naan', 'dinner', 'chat', 'samosa', 'rice', 'Rice', 'palak paneer']","['Staff', 'Service', 'Customer_Service', 'Food', 'Ambience', 'Menu', 'Taste', 'Price', 'Food_Quality']",1.0,1502302743
1455,1381,u-WumppESSz94eIE7R0-uUrg,Maximo,1,35,0,4,5.0,[],['Mango Smoothie'],42,b-0zTLMQOZhiCp9GFtegiFsw,Kohinoor Cuisine of India,85281,Tempe,AZ,United States,4.0,"['Buffets', 'Indian']","['Naan', 'tea', 'chickpea dish', 'mint chutney', 'goat', 'coffee', 'Mango Smoothie', 'Biryani', 'chicken', 'shai paneer', 'beer', 'sweets', 'Mango Lasse', 'mango lassis', 'tamarind sauce', 'eggplant', 'mango lassi', 'naan', 'dinner', 'chat', 'samosa', 'rice', 'Rice', 'palak paneer']","['Staff', 'Service', 'Customer_Service', 'Food', 'Ambience', 'Menu', 'Taste', 'Price', 'Food_Quality']",5.0,1441005102
1456,1382,u-YixeCHCwKdBTDCMnD_LlRQ,Yousuf,0,35,0,4,4.75,[],['sweets'],42,b-0zTLMQOZhiCp9GFtegiFsw,Kohinoor Cuisine of India,85281,Tempe,AZ,United States,4.0,"['Buffets', 'Indian']","['Naan', 'tea', 'chickpea dish', 'mint chutney', 'goat', 'coffee', 'Mango Smoothie', 'Biryani', 'chicken', 'shai paneer', 'beer', 'sweets', 'Mango Lasse', 'mango lassis', 'tamarind sauce', 'eggplant', 'mango lassi', 'naan', 'dinner', 'chat', 'samosa', 'rice', 'Rice', 'palak paneer']","['Staff', 'Service', 'Customer_Service', 'Food', 'Ambience', 'Menu', 'Taste', 'Price', 'Food_Quality']",4.0,1402699884
1457,1383,u-wjHBq5ct8aHYh0dZv86fjQ,Clint,0,25,3,108,3.78,[],['chicken'],42,b-0zTLMQOZhiCp9GFtegiFsw,Kohinoor Cuisine of India,85281,Tempe,AZ,United States,4.0,"['Buffets', 'Indian']","['Naan', 'tea', 'chickpea dish', 'mint chutney', 'goat', 'coffee', 'Mango Smoothie', 'Biryani', 'chicken', 'shai paneer', 'beer', 'sweets', 'Mango Lasse', 'mango lassis', 'tamarind sauce', 'eggplant', 'mango lassi', 'naan', 'dinner', 'chat', 'samosa', 'rice', 'Rice', 'palak paneer']","['Staff', 'Service', 'Customer_Service', 'Food', 'Ambience', 'Menu', 'Taste', 'Price', 'Food_Quality']",4.0,1463951926
1458,1384,u-5SAuwOC7FX6dnlmgts_EoA,Heather,1,45,2,8,3.88,[],[],42,b-0zTLMQOZhiCp9GFtegiFsw,Kohinoor Cuisine of India,85281,Tempe,AZ,United States,4.0,"['Buffets', 'Indian']","['Naan', 'tea', 'chickpea dish', 'mint chutney', 'goat', 'coffee', 'Mango Smoothie', 'Biryani', 'chicken', 'shai paneer', 'beer', 'sweets', 'Mango Lasse', 'mango lassis', 'tamarind sauce', 'eggplant', 'mango lassi', 'naan', 'dinner', 'chat', 'samosa', 'rice', 'Rice', 'palak paneer']","['Staff', 'Service', 'Customer_Service', 'Food', 'Ambience', 'Menu', 'Taste', 'Price', 'Food_Quality']",3.0,1382722408
1459,1385,u-WfvvwznNNm-gLUzd6hEE2g,Jon,0,45,0,12,4.17,[],['naan'],42,b-0zTLMQOZhiCp9GFtegiFsw,Kohinoor Cuisine of India,85281,Tempe,AZ,United States,4.0,"['Buffets', 'Indian']","['Naan', 'tea', 'chickpea dish', 'mint chutney', 'goat', 'coffee', 'Mango Smoothie', 'Biryani', 'chicken', 'shai paneer', 'beer', 'sweets', 'Mango Lasse', 'mango lassis', 'tamarind sauce', 'eggplant', 'mango lassi', 'naan', 'dinner', 'chat', 'samosa', 'rice', 'Rice', 'palak paneer']","['Staff', 'Service', 'Customer_Service', 'Food', 'Ambience', 'Menu', 'Taste', 'Price', 'Food_Quality']",5.0,1390245291
1460,1386,u-7VB3NVQj9mV0K2L8bGx4MA,Din,0,25,1,29,3.13,[],"['Biryani', 'coffee', 'dinner']",42,b-0zTLMQOZhiCp9GFtegiFsw,Kohinoor Cuisine of India,85281,Tempe,AZ,United States,4.0,"['Buffets', 'Indian']","['Naan', 'tea', 'chickpea dish', 'mint chutney', 'goat', 'coffee', 'Mango Smoothie', 'Biryani', 'chicken', 'shai paneer', 'beer', 'sweets', 'Mango Lasse', 'mango lassis', 'tamarind sauce', 'eggplant', 'mango lassi', 'naan', 'dinner', 'chat', 'samosa', 'rice', 'Rice', 'palak paneer']","['Staff', 'Service', 'Customer_Service', 'Food', 'Ambience', 'Menu', 'Taste', 'Price', 'Food_Quality']",1.0,1412157973
1461,1387,u-Py86wn0uUoSapRIqfwkReg,Jenna,1,35,1,8,2.5,[],[],42,b-0zTLMQOZhiCp9GFtegiFsw,Kohinoor Cuisine of India,85281,Tempe,AZ,United States,4.0,"['Buffets', 'Indian']","['Naan', 'tea', 'chickpea dish', 'mint chutney', 'goat', 'coffee', 'Mango Smoothie', 'Biryani', 'chicken', 'shai paneer', 'beer', 'sweets', 'Mango Lasse', 'mango lassis', 'tamarind sauce', 'eggplant', 'mango lassi', 'naan', 'dinner', 'chat', 'samosa', 'rice', 'Rice', 'palak paneer']","['Staff', 'Service', 'Customer_Service', 'Food', 'Ambience', 'Menu', 'Taste', 'Price', 'Food_Quality']",5.0,1477584053
1462,1388,u-oQSnOuahwZsOegRSoXD4-w,Ryan,0,35,0,4,4.0,[],[],42,b-0zTLMQOZhiCp9GFtegiFsw,Kohinoor Cuisine of India,85281,Tempe,AZ,United States,4.0,"['Buffets', 'Indian']","['Naan', 'tea', 'chickpea dish', 'mint chutney', 'goat', 'coffee', 'Mango Smoothie', 'Biryani', 'chicken', 'shai paneer', 'beer', 'sweets', 'Mango Lasse', 'mango lassis', 'tamarind sauce', 'eggplant', 'mango lassi', 'naan', 'dinner', 'chat', 'samosa', 'rice', 'Rice', 'palak paneer']","['Staff', 'Service', 'Customer_Service', 'Food', 'Ambience', 'Menu', 'Taste', 'Price', 'Food_Quality']",4.0,1452006649
1463,1386,u-7VB3NVQj9mV0K2L8bGx4MA,Din,0,25,1,29,3.13,[],"['Biryani', 'coffee', 'dinner']",42,b-0zTLMQOZhiCp9GFtegiFsw,Kohinoor Cuisine of India,85281,Tempe,AZ,United States,4.0,"['Buffets', 'Indian']","['Naan', 'tea', 'chickpea dish', 'mint chutney', 'goat', 'coffee', 'Mango Smoothie', 'Biryani', 'chicken', 'shai paneer', 'beer', 'sweets', 'Mango Lasse', 'mango lassis', 'tamarind sauce', 'eggplant', 'mango lassi', 'naan', 'dinner', 'chat', 'samosa', 'rice', 'Rice', 'palak paneer']","['Staff', 'Service', 'Customer_Service', 'Food', 'Ambience', 'Menu', 'Taste', 'Price', 'Food_Quality']",1.0,1411841912
1464,1389,u-5UFCvsTSJMfPqQFQLckIQw,Rachana,0,56,1,16,3.53,[],[],42,b-0zTLMQOZhiCp9GFtegiFsw,Kohinoor Cuisine of India,85281,Tempe,AZ,United States,4.0,"['Buffets', 'Indian']","['Naan', 'tea', 'chickpea dish', 'mint chutney', 'goat', 'coffee', 'Mango Smoothie', 'Biryani', 'chicken', 'shai paneer', 'beer', 'sweets', 'Mango Lasse', 'mango lassis', 'tamarind sauce', 'eggplant', 'mango lassi', 'naan', 'dinner', 'chat', 'samosa', 'rice', 'Rice', 'palak paneer']","['Staff', 'Service', 'Customer_Service', 'Food', 'Ambience', 'Menu', 'Taste', 'Price', 'Food_Quality']",1.0,1480015513
1465,1390,u-dt-1bOZt4PbXdelDf-hmhg,Q,1,25,0,28,3.86,[],"['tamarind sauce', 'chicken', 'rice', 'palak paneer']",42,b-0zTLMQOZhiCp9GFtegiFsw,Kohinoor Cuisine of India,85281,Tempe,AZ,United States,4.0,"['Buffets', 'Indian']","['Naan', 'tea', 'chickpea dish', 'mint chutney', 'goat', 'coffee', 'Mango Smoothie', 'Biryani', 'chicken', 'shai paneer', 'beer', 'sweets', 'Mango Lasse', 'mango lassis', 'tamarind sauce', 'eggplant', 'mango lassi', 'naan', 'dinner', 'chat', 'samosa', 'rice', 'Rice', 'palak paneer']","['Staff', 'Service', 'Customer_Service', 'Food', 'Ambience', 'Menu', 'Taste', 'Price', 'Food_Quality']",2.0,1467806419
1466,1391,u-MzAKIZCxozTibNPDjwvqig,Nathan,0,35,1,45,3.56,[],['Mango Lasse'],42,b-0zTLMQOZhiCp9GFtegiFsw,Kohinoor Cuisine of India,85281,Tempe,AZ,United States,4.0,"['Buffets', 'Indian']","['Naan', 'tea', 'chickpea dish', 'mint chutney', 'goat', 'coffee', 'Mango Smoothie', 'Biryani', 'chicken', 'shai paneer', 'beer', 'sweets', 'Mango Lasse', 'mango lassis', 'tamarind sauce', 'eggplant', 'mango lassi', 'naan', 'dinner', 'chat', 'samosa', 'rice', 'Rice', 'palak paneer']","['Staff', 'Service', 'Customer_Service', 'Food', 'Ambience', 'Menu', 'Taste', 'Price', 'Food_Quality']",4.0,1384805288
1467,1392,u-KKmLdQFyDmuvW2JY_5_kfg,Charles,0,45,0,3,3.33,[],"['eggplant', 'naan']",42,b-0zTLMQOZhiCp9GFtegiFsw,Kohinoor Cuisine of India,85281,Tempe,AZ,United States,4.0,"['Buffets', 'Indian']","['Naan', 'tea', 'chickpea dish', 'mint chutney', 'goat', 'coffee', 'Mango Smoothie', 'Biryani', 'chicken', 'shai paneer', 'beer', 'sweets', 'Mango Lasse', 'mango lassis', 'tamarind sauce', 'eggplant', 'mango lassi', 'naan', 'dinner', 'chat', 'samosa', 'rice', 'Rice', 'palak paneer']","['Staff', 'Service', 'Customer_Service', 'Food', 'Ambience', 'Menu', 'Taste', 'Price', 'Food_Quality']",4.0,1474356425
1468,1393,u-1gDuVfs8C-wwXcoJEgvxuA,Eddie,0,25,0,4,5.0,[],[],42,b-0zTLMQOZhiCp9GFtegiFsw,Kohinoor Cuisine of India,85281,Tempe,AZ,United States,4.0,"['Buffets', 'Indian']","['Naan', 'tea', 'chickpea dish', 'mint chutney', 'goat', 'coffee', 'Mango Smoothie', 'Biryani', 'chicken', 'shai paneer', 'beer', 'sweets', 'Mango Lasse', 'mango lassis', 'tamarind sauce', 'eggplant', 'mango lassi', 'naan', 'dinner', 'chat', 'samosa', 'rice', 'Rice', 'palak paneer']","['Staff', 'Service', 'Customer_Service', 'Food', 'Ambience', 'Menu', 'Taste', 'Price', 'Food_Quality']",5.0,1435170752
1469,1394,u-4cZ3f3i0Slv2W9mLN_VZBw,Haneen,1,18,100,585,4.15,[],"['mango lassis', 'samosa']",42,b-0zTLMQOZhiCp9GFtegiFsw,Kohinoor Cuisine of India,85281,Tempe,AZ,United States,4.0,"['Buffets', 'Indian']","['Naan', 'tea', 'chickpea dish', 'mint chutney', 'goat', 'coffee', 'Mango Smoothie', 'Biryani', 'chicken', 'shai paneer', 'beer', 'sweets', 'Mango Lasse', 'mango lassis', 'tamarind sauce', 'eggplant', 'mango lassi', 'naan', 'dinner', 'chat', 'samosa', 'rice', 'Rice', 'palak paneer']","['Staff', 'Service', 'Customer_Service', 'Food', 'Ambience', 'Menu', 'Taste', 'Price', 'Food_Quality']",3.0,1473358612
1470,1395,u-qMabWPEZJMtEkQ6EQu6RDw,Heidi,1,18,2,30,3.84,[],['mango lassi'],42,b-0zTLMQOZhiCp9GFtegiFsw,Kohinoor Cuisine of India,85281,Tempe,AZ,United States,4.0,"['Buffets', 'Indian']","['Naan', 'tea', 'chickpea dish', 'mint chutney', 'goat', 'coffee', 'Mango Smoothie', 'Biryani', 'chicken', 'shai paneer', 'beer', 'sweets', 'Mango Lasse', 'mango lassis', 'tamarind sauce', 'eggplant', 'mango lassi', 'naan', 'dinner', 'chat', 'samosa', 'rice', 'Rice', 'palak paneer']","['Staff', 'Service', 'Customer_Service', 'Food', 'Ambience', 'Menu', 'Taste', 'Price', 'Food_Quality']",5.0,1154466178
1471,1396,u-bjByM_iS9nRMOvooT_wH2w,Nirvana,1,35,0,13,3.23,[],[],42,b-0zTLMQOZhiCp9GFtegiFsw,Kohinoor Cuisine of India,85281,Tempe,AZ,United States,4.0,"['Buffets', 'Indian']","['Naan', 'tea', 'chickpea dish', 'mint chutney', 'goat', 'coffee', 'Mango Smoothie', 'Biryani', 'chicken', 'shai paneer', 'beer', 'sweets', 'Mango Lasse', 'mango lassis', 'tamarind sauce', 'eggplant', 'mango lassi', 'naan', 'dinner', 'chat', 'samosa', 'rice', 'Rice', 'palak paneer']","['Staff', 'Service', 'Customer_Service', 'Food', 'Ambience', 'Menu', 'Taste', 'Price', 'Food_Quality']",5.0,1459545663
1472,1397,u-18KRmHm4dJBmhhzoEMg6QA,Alexandra,1,18,0,5,3.86,[],[],42,b-0zTLMQOZhiCp9GFtegiFsw,Kohinoor Cuisine of India,85281,Tempe,AZ,United States,4.0,"['Buffets', 'Indian']","['Naan', 'tea', 'chickpea dish', 'mint chutney', 'goat', 'coffee', 'Mango Smoothie', 'Biryani', 'chicken', 'shai paneer', 'beer', 'sweets', 'Mango Lasse', 'mango lassis', 'tamarind sauce', 'eggplant', 'mango lassi', 'naan', 'dinner', 'chat', 'samosa', 'rice', 'Rice', 'palak paneer']","['Staff', 'Service', 'Customer_Service', 'Food', 'Ambience', 'Menu', 'Taste', 'Price', 'Food_Quality']",1.0,1478981190
1473,1398,u-NftDx7ER0iz2o8zP9jpkyA,Blake,0,18,0,54,4.41,[],[],42,b-0zTLMQOZhiCp9GFtegiFsw,Kohinoor Cuisine of India,85281,Tempe,AZ,United States,4.0,"['Buffets', 'Indian']","['Naan', 'tea', 'chickpea dish', 'mint chutney', 'goat', 'coffee', 'Mango Smoothie', 'Biryani', 'chicken', 'shai paneer', 'beer', 'sweets', 'Mango Lasse', 'mango lassis', 'tamarind sauce', 'eggplant', 'mango lassi', 'naan', 'dinner', 'chat', 'samosa', 'rice', 'Rice', 'palak paneer']","['Staff', 'Service', 'Customer_Service', 'Food', 'Ambience', 'Menu', 'Taste', 'Price', 'Food_Quality']",5.0,1467720262
1474,1399,u-7qstyjVDSuQGNzpV0HDjbA,Michael,0,25,1,19,3.53,[],[],42,b-0zTLMQOZhiCp9GFtegiFsw,Kohinoor Cuisine of India,85281,Tempe,AZ,United States,4.0,"['Buffets', 'Indian']","['Naan', 'tea', 'chickpea dish', 'mint chutney', 'goat', 'coffee', 'Mango Smoothie', 'Biryani', 'chicken', 'shai paneer', 'beer', 'sweets', 'Mango Lasse', 'mango lassis', 'tamarind sauce', 'eggplant', 'mango lassi', 'naan', 'dinner', 'chat', 'samosa', 'rice', 'Rice', 'palak paneer']","['Staff', 'Service', 'Customer_Service', 'Food', 'Ambience', 'Menu', 'Taste', 'Price', 'Food_Quality']",5.0,1453225160
1475,1400,u-A1x6u0aDh0dAUbUY4Qi9hQ,Beach Girl,1,35,1,33,3.88,[],[],43,b-SxuD7iY8QO88PNbSdNmNKg,Thulasi Kitchen,53717,Madison,WI,United States,3.5,"['Desserts', 'Seafood', 'Halal', 'Food', 'Indian']","['butter chicken', 'Dosa', 'Paneer burji dosa', 'butter masala', 'vada', 'samosa chat', 'basmati', 'coconut drink', 'biryani', 'madras coffee', 'chowpaty', 'coconut chutney', 'masala tea', 'chutney', 'sauce', 'bread', 'dahi vada', 'mirchi bajji', 'Chaat dosa', 'spinach', 'Chicken Ghee', 'Tea', 'Vegetable Biryani', 'Paneer pieces', 'garlic naan', 'dinner', 'masala dosa', 'papdi chat', 'mango icecream', 'chole batura']","['Staff', 'Service', 'Music', 'Food', 'Menu', 'Decor', 'Price']",5.0,1494701803
1476,1401,u-cMzAjrLcAH3TwgPQhHippg,Satyaswaroop,1,35,0,8,3.75,[],[],43,b-SxuD7iY8QO88PNbSdNmNKg,Thulasi Kitchen,53717,Madison,WI,United States,3.5,"['Desserts', 'Seafood', 'Halal', 'Food', 'Indian']","['butter chicken', 'Dosa', 'Paneer burji dosa', 'butter masala', 'vada', 'samosa chat', 'basmati', 'coconut drink', 'biryani', 'madras coffee', 'chowpaty', 'coconut chutney', 'masala tea', 'chutney', 'sauce', 'bread', 'dahi vada', 'mirchi bajji', 'Chaat dosa', 'spinach', 'Chicken Ghee', 'Tea', 'Vegetable Biryani', 'Paneer pieces', 'garlic naan', 'dinner', 'masala dosa', 'papdi chat', 'mango icecream', 'chole batura']","['Staff', 'Service', 'Music', 'Food', 'Menu', 'Decor', 'Price']",5.0,1472284318
1477,1402,u-TLCxxfPQkKp1y6Z5fN6NQw,Mad,1,45,0,13,3.08,[],"['Dosa', 'Paneer burji dosa', 'vada', 'Chaat dosa', 'chowpaty']",43,b-SxuD7iY8QO88PNbSdNmNKg,Thulasi Kitchen,53717,Madison,WI,United States,3.5,"['Desserts', 'Seafood', 'Halal', 'Food', 'Indian']","['butter chicken', 'Dosa', 'Paneer burji dosa', 'butter masala', 'vada', 'samosa chat', 'basmati', 'coconut drink', 'biryani', 'madras coffee', 'chowpaty', 'coconut chutney', 'masala tea', 'chutney', 'sauce', 'bread', 'dahi vada', 'mirchi bajji', 'Chaat dosa', 'spinach', 'Chicken Ghee', 'Tea', 'Vegetable Biryani', 'Paneer pieces', 'garlic naan', 'dinner', 'masala dosa', 'papdi chat', 'mango icecream', 'chole batura']","['Staff', 'Service', 'Music', 'Food', 'Menu', 'Decor', 'Price']",1.0,1479927168
1478,1403,u-2vClXxuwEKyU8rEGOrHz2g,Gloria,1,45,0,1,5.0,[],['Chicken Ghee'],43,b-SxuD7iY8QO88PNbSdNmNKg,Thulasi Kitchen,53717,Madison,WI,United States,3.5,"['Desserts', 'Seafood', 'Halal', 'Food', 'Indian']","['butter chicken', 'Dosa', 'Paneer burji dosa', 'butter masala', 'vada', 'samosa chat', 'basmati', 'coconut drink', 'biryani', 'madras coffee', 'chowpaty', 'coconut chutney', 'masala tea', 'chutney', 'sauce', 'bread', 'dahi vada', 'mirchi bajji', 'Chaat dosa', 'spinach', 'Chicken Ghee', 'Tea', 'Vegetable Biryani', 'Paneer pieces', 'garlic naan', 'dinner', 'masala dosa', 'papdi chat', 'mango icecream', 'chole batura']","['Staff', 'Service', 'Music', 'Food', 'Menu', 'Decor', 'Price']",5.0,1491764162
1479,1404,u-ckIQDdwuyDkVk_GRsRy46w,Jay,0,45,0,1,5.0,[],[],43,b-SxuD7iY8QO88PNbSdNmNKg,Thulasi Kitchen,53717,Madison,WI,United States,3.5,"['Desserts', 'Seafood', 'Halal', 'Food', 'Indian']","['butter chicken', 'Dosa', 'Paneer burji dosa', 'butter masala', 'vada', 'samosa chat', 'basmati', 'coconut drink', 'biryani', 'madras coffee', 'chowpaty', 'coconut chutney', 'masala tea', 'chutney', 'sauce', 'bread', 'dahi vada', 'mirchi bajji', 'Chaat dosa', 'spinach', 'Chicken Ghee', 'Tea', 'Vegetable Biryani', 'Paneer pieces', 'garlic naan', 'dinner', 'masala dosa', 'papdi chat', 'mango icecream', 'chole batura']","['Staff', 'Service', 'Music', 'Food', 'Menu', 'Decor', 'Price']",5.0,1476527751
1480,1405,u-u0ZIoHFTYoGxhxy7H608Jg,Sijo,1,35,0,6,2.14,[],[],43,b-SxuD7iY8QO88PNbSdNmNKg,Thulasi Kitchen,53717,Madison,WI,United States,3.5,"['Desserts', 'Seafood', 'Halal', 'Food', 'Indian']","['butter chicken', 'Dosa', 'Paneer burji dosa', 'butter masala', 'vada', 'samosa chat', 'basmati', 'coconut drink', 'biryani', 'madras coffee', 'chowpaty', 'coconut chutney', 'masala tea', 'chutney', 'sauce', 'bread', 'dahi vada', 'mirchi bajji', 'Chaat dosa', 'spinach', 'Chicken Ghee', 'Tea', 'Vegetable Biryani', 'Paneer pieces', 'garlic naan', 'dinner', 'masala dosa', 'papdi chat', 'mango icecream', 'chole batura']","['Staff', 'Service', 'Music', 'Food', 'Menu', 'Decor', 'Price']",5.0,1493896652
1481,1406,u-8tbneMQUZNvN6A5DnPPs_A,Walt,0,35,0,6,4.17,[],[],43,b-SxuD7iY8QO88PNbSdNmNKg,Thulasi Kitchen,53717,Madison,WI,United States,3.5,"['Desserts', 'Seafood', 'Halal', 'Food', 'Indian']","['butter chicken', 'Dosa', 'Paneer burji dosa', 'butter masala', 'vada', 'samosa chat', 'basmati', 'coconut drink', 'biryani', 'madras coffee', 'chowpaty', 'coconut chutney', 'masala tea', 'chutney', 'sauce', 'bread', 'dahi vada', 'mirchi bajji', 'Chaat dosa', 'spinach', 'Chicken Ghee', 'Tea', 'Vegetable Biryani', 'Paneer pieces', 'garlic naan', 'dinner', 'masala dosa', 'papdi chat', 'mango icecream', 'chole batura']","['Staff', 'Service', 'Music', 'Food', 'Menu', 'Decor', 'Price']",5.0,1491764129
1482,1407,u-dIkjYbzNoOXCGvWbXY1wJg,Dank,1,35,0,1,1.0,[],[],43,b-SxuD7iY8QO88PNbSdNmNKg,Thulasi Kitchen,53717,Madison,WI,United States,3.5,"['Desserts', 'Seafood', 'Halal', 'Food', 'Indian']","['butter chicken', 'Dosa', 'Paneer burji dosa', 'butter masala', 'vada', 'samosa chat', 'basmati', 'coconut drink', 'biryani', 'madras coffee', 'chowpaty', 'coconut chutney', 'masala tea', 'chutney', 'sauce', 'bread', 'dahi vada', 'mirchi bajji', 'Chaat dosa', 'spinach', 'Chicken Ghee', 'Tea', 'Vegetable Biryani', 'Paneer pieces', 'garlic naan', 'dinner', 'masala dosa', 'papdi chat', 'mango icecream', 'chole batura']","['Staff', 'Service', 'Music', 'Food', 'Menu', 'Decor', 'Price']",1.0,1487782201
1483,1408,u-XqfFXg1Lz6C4x8CgNexWkA,Saumya,1,35,0,1,2.0,[],"['Paneer pieces', 'Dosa', 'chutney']",43,b-SxuD7iY8QO88PNbSdNmNKg,Thulasi Kitchen,53717,Madison,WI,United States,3.5,"['Desserts', 'Seafood', 'Halal', 'Food', 'Indian']","['butter chicken', 'Dosa', 'Paneer burji dosa', 'butter masala', 'vada', 'samosa chat', 'basmati', 'coconut drink', 'biryani', 'madras coffee', 'chowpaty', 'coconut chutney', 'masala tea', 'chutney', 'sauce', 'bread', 'dahi vada', 'mirchi bajji', 'Chaat dosa', 'spinach', 'Chicken Ghee', 'Tea', 'Vegetable Biryani', 'Paneer pieces', 'garlic naan', 'dinner', 'masala dosa', 'papdi chat', 'mango icecream', 'chole batura']","['Staff', 'Service', 'Music', 'Food', 'Menu', 'Decor', 'Price']",2.0,1500832649
